Attr0,Attr1,Attr2,Attr3,Attr4,Attr8,Attr9,class
3.0,59,177,19.667,0.475,84.0,1.0,0
2.0,20,40,10.0,0.675,27.0,1.0,0
2.0,101,202,50.5,0.54,150.0,10.0,0
4.0,194,776,48.5,0.263,212.0,6.0,0
2.0,22,44,11.0,0.75,33.0,1.0,0
2.0,18,36,9.0,0.806,30.0,1.0,0
2.0,22,44,11.0,0.705,38.0,2.0,0
3.0,116,348,38.667,0.385,172.0,4.0,0
1.0,10,10,10.0,1.0,10.0,1.0,0
1.0,13,13,13.0,1.0,13.0,1.0,0
1.0,8,8,8.0,1.0,8.0,1.0,0
1.0,44,44,44.0,0.25,44.0,5.0,0
2.0,20,40,10.0,0.725,35.0,1.0,0
2.0,20,40,10.0,0.775,34.0,1.0,0
3.0,113,339,37.667,0.357,128.0,4.0,0
2.0,48,96,24.0,0.625,65.0,2.0,0
2.0,18,36,9.0,0.722,26.0,1.0,0
1.0,17,17,17.0,0.765,17.0,4.0,0
1.0,8,8,8.0,1.0,8.0,1.0,0
2.0,69,138,34.5,0.623,125.0,8.0,0
2.0,46,92,23.0,0.587,70.0,3.0,0
1.0,57,57,57.0,0.456,57.0,7.0,0
1.0,10,10,10.0,0.9,10.0,1.0,0
2.0,116,232,58.0,0.616,186.0,8.0,0
2.0,17,34,8.5,0.588,33.0,3.0,0
1.0,43,43,43.0,0.907,43.0,4.0,0
10.0,2,20,0.2,0.55,12.0,1.0,0
2.0,112,224,56.0,0.496,113.0,2.0,0
1.0,45,45,45.0,0.756,45.0,6.0,0
1.0,75,75,75.0,0.813,75.0,11.0,0
2.0,157,314,78.5,0.506,173.0,6.0,0
1.0,32,32,32.0,0.719,32.0,4.0,0
1.0,52,52,52.0,0.788,52.0,4.0,0
1.0,13,13,13.0,0.692,13.0,2.0,0
2.0,123,246,61.5,0.5,124.0,1.0,0
1.0,36,36,36.0,0.722,36.0,3.0,0
1.0,19,19,19.0,0.789,19.0,4.0,0
1.0,9,9,9.0,0.778,9.0,1.0,0
2.0,446,892,223.0,0.439,538.0,22.0,0
2.0,236,472,118.0,0.566,325.0,26.0,0
1.0,61,61,61.0,1.0,61.0,1.0,0
3.0,213,639,71.0,0.318,242.0,17.0,0
1.0,51,51,51.0,0.471,51.0,10.0,0
19.0,462,8778,24.316,0.523,6035.0,272.0,0
1.0,52,52,52.0,0.538,52.0,2.0,0
1.0,33,33,33.0,1.0,33.0,1.0,0
1.0,124,124,124.0,0.444,124.0,7.0,0
