Attr0,Attr1,Attr2,Attr3,class
3,8,2000,25,1
4,9,2250,30,1
2,6,1500,20,1
3,7,1800,22,1
4,11,2600,40,1
2,5,1300,18,1
3,10,2400,32,1
4,6,1600,24,1
2,8,1900,28,1
3,9,2100,29,1
4,7,1700,26,1
2,9,2200,34,1
3,5,1400,19,1
4,8,1950,27,1
2,7,1650,21,1
3,11,2550,38,1
4,10,2450,33,1
2,4,1200,15,1
3,6,1550,23,1
4,9,2300,31,1
2,10,2350,36,1
3,8,2050,26,1
4,5,1350,17,1
2,3,1100,12,1
3,7,1750,24,1
4,11,2650,42,1
2,6,1450,19,1
3,9,2150,30,1
4,8,2000,28,1
2,5,1250,16,1
3,9,2450,30,1
2,8,1800,33,1
4,6,1300,18,1
2,10,2700,45,1
3,2,300,3,1
4,11,2800,50,1
2,7,1700,32,1
4,5,1200,15,1
3,9,2400,29,1
2,6,1600,31,1
4,10,2600,40,1
3,3,350,4,1
2,11,2725,47,1
4,7,1850,34,1
3,8,1900,36,1
2,5,1400,17,1
4,9,2550,39,1
3,10,2650,42,1
2,4,1000,14,1
4,11,2760,48,1
3,6,1650,30,1
2,8,1755,37,1
4,7,1825,35,1
3,9,2455,31,1
2,10,2710,44,1
4,5,1230,16,1
3,11,2780,49,1
2,7,1725,33,1
4,8,1950,38,1
3,10,2675,43,1
3,8,2000,25,1
4,9,2250,30,1
2,6,1500,20,1
3,7,1800,22,1
4,11,2600,40,1
2,5,1300,18,1
3,10,2400,32,1
4,6,1600,24,1
2,8,1900,28,1
3,5,1400,19,1
4,7,1700,26,1
2,9,2100,31,1
3,9,2200,29,1
4,8,1950,27,1
2,7,1650,23,1
3,6,1550,21,1
4,10,2450,38,1
2,4,1200,15,1
3,11,2700,42,1
4,5,1350,17,1
2,10,2300,36,1
3,4,1100,14,1
4,9,2350,33,1
2,3,900,12,1
3,8,2050,26,1
4,7,1850,25,1
2,6,1450,19,1
3,9,2150,28,1
4,10,2550,39,1
2,5,1250,16,1
3,8,2000,24,1
4,9,2250,30,1
2,6,1500,20,1
3,7,1800,25,1
4,12,3000,40,1
2,4,1000,15,1
3,10,2600,32,1
4,6,1600,18,1
2,3,750,10,1
3,9,2300,28,1
4,11,2800,37,1
2,5,1200,17,1
3,8,2100,26,1
4,7,1900,22,1
2,2,500,5,1
3,10,2700,34,1
4,12,2900,39,1
2,6,1400,19,1
3,7,1700,23,1
4,9,2200,27,1
2,4,900,14,1
3,8,2050,25,1
4,10,2550,33,1
2,5,1100,16,1
3,9,2400,29,1
4,11,2650,36,1
2,3,800,12,1
3,7,1850,24,1
4,8,2150,28,1
2,6,1300,18,1
3,8,2000,25,1
4,9,2250,30,1
2,6,1500,20,1
3,10,2500,28,1
2,7,1750,35,1
4,5,1250,16,1
2,11,2750,46,1
2,1,250,2,1
3,9,2300,32,1
4,7,1800,22,1
2,5,1300,18,1
4,8,2100,27,1
3,6,1600,21,1
2,10,2600,40,1
4,6,1700,24,1
3,5,1400,19,1
2,8,1900,29,1
4,11,2800,45,1
3,7,1850,26,1
2,9,2400,33,1
4,10,2550,31,1
3,11,2700,42,1
2,12,2900,50,1
4,4,1000,15,1
3,8,1950,23,1
2,6,1550,19,1
4,9,2200,29,1
