Attr0,Attr1,Attr2,Attr3,class
5,3.4,1.5,0.2,1
4.8,3,1.4,0.1,1
4.6,3.1,1.5,0.2,1
5.2,3.6,1.4,0.3,1
4.9,3.3,1.3,0.2,1
4.5,3,1.4,0.1,1
5,3.5,1.6,0.3,1
4.7,3.2,1.4,0.2,1
5.1,3.4,1.5,0.2,1
4.8,3.1,1.6,0.2,1
5,3.4,1.5,0.2,1
4.8,3,1.4,0.1,1
4.6,3.1,1.5,0.2,1
5.2,3.6,1.4,0.3,1
4.9,3.3,1.3,0.2,1
5,3.5,1.6,0.4,1
4.7,3.4,1.4,0.3,1
5.1,3.3,1.7,0.5,1
4.5,3,1.4,0.2,1
4.8,3.2,1.2,0.2,1
4.8,3.3,1.4,0.2,1
5,3.4,1.6,0.3,1
4.6,3,1.5,0.1,1
5.2,3.6,1.4,0.3,1
4.9,3.2,1.6,0.2,1
4.7,3.1,1.3,0.1,1
5,3.5,1.5,0.4,1
4.5,3.4,1.4,0.2,1
5.1,3.3,1.7,0.5,1
4.8,3.4,1.5,0.3,1
4.8,3.4,1.4,0.3,1
5,3.6,1.6,0.2,1
4.6,3.3,1.5,0.1,1
5.2,3.8,1.3,0.5,1
4.5,3,1.2,0.1,1
5.1,3.5,1.4,0.3,1
4.9,3.2,1.6,0.2,1
4.7,3.1,1.4,0.2,1
5,3.3,1.3,0.4,1
4.8,3.2,1.5,0.3,1
4.8,3.4,1.6,0.2,1
5,3.6,1.4,0.3,1
4.6,3.3,1.5,0.2,1
5.2,3.8,1.5,0.3,1
4.5,3,1.4,0.1,1
4.9,3.5,1.3,0.2,1
5.1,3.3,1.7,0.5,1
4.7,3.1,1.6,0.3,1
5,3.4,1.5,0.2,1
4.8,3.2,1.4,0.1,1
4.8,3.3,1.4,0.2,1
5,3.4,1.5,0.3,1
4.6,3,1.2,0.1,1
5.2,3.6,1.6,0.5,1
4.5,3.1,1.4,0.2,1
4.9,3.5,1.3,0.3,1
5,3.2,1.4,0.2,1
4.7,3.4,1.5,0.3,1
4.8,3.1,1.3,0.1,1
5.1,3.4,1.5,0.4,1
5,3.4,1.5,0.2,1
4.8,3,1.4,0.1,1
4.6,3.3,1.4,0.3,1
5.2,3.6,1.5,0.3,1
4.9,3.2,1.3,0.2,1
5,3.3,1.4,0.3,1
4.7,3.1,1.5,0.1,1
5.1,3.5,1.6,0.4,1
4.5,3,1.3,0.2,1
4.8,3.4,1.6,0.3,1
