Attr0,Attr1,Attr2,Attr3,class
0,4,3456,-6,1
1,1,728,29,1
9,3,948,47,1
14,1,4021,1,1
0,2,1109,3,1
0,2,1251,77,1
7,3,4820,58,1
0,0,1195,63,1
4,2,5742,20,1
0,6,1180,42,1
0,1,1302,89,1
1,1,2179,74,1
14,0,1111,96,1
0,0,1158,85,1
0,3,964,30,1
1,1,2851,5,1
0,4,5980,32,1
8,0,1224,77,1
1,0,4702,40,1
0,1,2369,53,1
15,0,1248,27,1
2,0,679,74,1
0,0,871,20,1
14,0,1297,68,1
0,0,4908,10,1
15,0,1187,60,1
0,5,1020,61,1
15,1,1358,9,1
0,2,168,48,1
0,2,964,8,1
0,0,2761,85,1
0,2,692,-4,1
0,1,1729,23,1
0,2,930,33,1
0,0,684,50,1
4,0,1179,19,1
0,1,1706,6,1
-2,0,365,39,1
0,3,1117,31,1
1,0,6149,34,1
14,0,576,-6,1
0,4,1529,18,1
0,2,1265,86,1
0,3,3370,33,1
0,0,744,30,1
5,3,2463,85,1
0,0,1736,61,1
0,0,2949,6,1
-2,0,1174,3,1
0,2,1014,31,1
1,1,687,-5,1
0,0,1134,23,1
0,6,1204,17,1
0,0,193,74,1
6,2,813,27,1
0,1,743,72,1
0,0,945,92,1
0,2,4766,21,1
1,1,1103,74,1
2,0,6228,8,1
0,1,1264,108,1
1,2,701,4,1
8,1,981,24,1
3,0,677,71,1
15,0,5631,95,1
0,0,4125,44,1
0,3,1283,21,1
0,4,1173,40,1
14,0,1779,6,1
0,0,578,8,1
1,1,850,18,1
0,0,761,82,1
1,2,2944,106,1
-1,0,2576,15,1
6,2,-20,30,1
2,0,743,15,1
