Attr0,Attr1,Attr2,Attr3,class
1.0,13,3250,9.223372036854776e+18,1
0.0,13,3250,9.223372036854776e+18,1
1.0,13,3250,32.0,1
2.0,13,3250,9.223372036854776e+18,1
4.0,16,4000,35.0,1
4.0,16,4000,9.223372036854776e+18,1
1.0,16,4000,9.223372036854776e+18,1
4.0,20,5000,9.223372036854776e+18,1
4.0,7,1750,9.223372036854776e+18,1
2.0,7,1750,9.223372036854776e+18,1
3.0,7,1750,9.223372036854776e+18,1
9.223372036854776e+18,7,1750,9.223372036854776e+18,1
2.0,9,2250,25.0,1
4.0,9,2250,9.223372036854776e+18,1
3.0,9,2250,9.223372036854776e+18,1
9.223372036854776e+18,9,2250,9.223372036854776e+18,1
3.0,10,2500,28.0,1
2.0,10,2500,9.223372036854776e+18,1
1.0,10,2500,9.223372036854776e+18,1
4.0,6,1500,15.0,1
3.0,6,1500,9.223372036854776e+18,1
2.0,6,1500,9.223372036854776e+18,1
9.223372036854776e+18,6,1500,9.223372036854776e+18,1
2.0,6,1500,9.223372036854775e+18,1
3.0,6,1500,9.223372036854775e+18,1
4.0,6,1500,9.223372036854775e+18,1
3.0,5,1250,11.0,1
2.0,5,1250,9.223372036854775e+18,1
2.0,5,1250,14.0,1
4.0,5,1250,9.223372036854775e+18,1
3.0,5,1250,9.223372036854775e+18,1
9.223372036854775e+18,5,1250,9.223372036854775e+18,1
2.0,5,1250,12.0,1
2.0,14,3500,9.223372036854775e+18,1
9.223372036854775e+18,14,3500,9.223372036854775e+18,1
3.0,6,1500,15.0,1
9.223372036854775e+18,6,1500,9.223372036854775e+18,1
2.0,3,750,9.223372036854775e+18,1
3.0,3,750,9.223372036854775e+18,1
4.0,3,750,9.223372036854775e+18,1
9.223372036854775e+18,3,750,9.223372036854775e+18,1
9.223372036854774e+18,3,750,9.223372036854774e+18,1
2.0,3,750,9.223372036854774e+18,1
3.0,3,750,9.223372036854774e+18,1
4.0,3,750,9.223372036854774e+18,1
3.0,6,1500,16.0,1
