Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,class
0.23,0.52,0.45,0.51,0.65,0.83,0.82,1
0.74,0.39,0.46,0.54,0.59,0.75,0.79,1
0.41,0.55,0.48,0.53,0.6,0.87,0.85,1
0.32,0.62,0.47,0.52,0.58,0.94,0.68,1
0.19,0.46,0.49,0.55,0.64,0.81,0.75,1
0.67,0.44,0.51,0.56,0.62,0.72,0.78,1
0.5,0.59,0.48,0.54,0.63,0.88,0.83,1
0.29,0.53,0.45,0.52,0.67,0.91,0.76,1
0.85,0.38,0.47,0.55,0.6,0.73,0.8,1
0.43,0.57,0.49,0.56,0.65,0.89,0.84,1
0.41,0.51,0.52,0.55,0.64,0.84,0.82,1
0.29,0.39,0.48,0.54,0.59,0.76,0.79,1
0.73,0.46,0.49,0.53,0.65,0.81,0.85,1
0.17,0.62,0.51,0.56,0.44,0.93,0.4,1
0.5,0.38,0.47,0.54,0.6,0.73,0.78,1
0.35,0.58,0.53,0.59,0.52,0.89,0.83,1
0.22,0.44,0.49,0.55,0.62,0.71,0.75,1
0.48,0.43,0.51,0.57,0.63,0.82,0.84,1
0.31,0.52,0.54,0.58,0.59,0.88,0.86,1
0.09,0.67,0.53,0.6,0.46,0.94,0.39,1
0.41,0.51,0.52,0.54,0.68,0.83,0.85,1
0.71,0.33,0.46,0.48,0.59,0.75,0.78,1
0.25,0.62,0.49,0.51,0.55,0.93,0.42,1
0.18,0.45,0.53,0.56,0.71,0.69,0.76,1
0.59,0.38,0.48,0.5,0.63,0.86,0.81,1
0.42,0.6,0.51,0.54,0.67,0.79,0.83,1
0.65,0.29,0.45,0.47,0.58,0.72,0.75,1
0.11,0.53,0.52,0.55,0.62,0.95,0.39,1
0.36,0.44,0.46,0.49,0.65,0.74,0.82,1
0.73,0.31,0.48,0.5,0.6,0.88,0.87,1
0.42,0.52,0.51,0.53,0.65,0.87,0.85,1
0.81,0.39,0.51,0.55,0.69,0.75,0.83,1
0.59,0.45,0.52,0.56,0.62,0.91,0.88,1
0.18,0.58,0.53,0.57,0.5,0.93,0.43,1
0.27,0.41,0.51,0.54,0.66,0.72,0.79,1
0.67,0.48,0.54,0.58,0.7,0.81,0.86,1
0.3,0.53,0.52,0.56,0.59,0.95,0.41,1
0.4,0.46,0.55,0.6,0.71,0.76,0.84,1
0.51,0.43,0.54,0.59,0.64,0.92,0.87,1
0.22,0.57,0.56,0.61,0.5,0.94,0.44,1
0.21,0.52,0.51,0.53,0.64,0.82,0.79,1
0.67,0.38,0.54,0.55,0.59,0.74,0.7,1
0.42,0.58,0.56,0.57,0.6,0.85,0.81,1
0.91,0.32,0.53,0.54,0.62,0.73,0.77,1
0.28,0.44,0.55,0.58,0.65,0.82,0.84,1
0.59,0.51,0.57,0.6,0.61,0.78,0.76,1
0.15,0.62,0.54,0.56,0.53,0.93,0.41,1
0.81,0.35,0.58,0.59,0.63,0.72,0.75,1
0.46,0.49,0.55,0.61,0.6,0.79,0.78,1
0.98,0.31,0.56,0.57,0.65,0.76,0.83,1
0.62,0.35,0.45,0.53,0.59,0.72,0.68,1
0.19,0.58,0.49,0.54,0.55,0.89,0.42,1
0.75,0.33,0.44,0.56,0.65,0.76,0.62,1
0.27,0.51,0.48,0.52,0.63,0.81,0.72,1
0.49,0.39,0.47,0.55,0.58,0.78,0.73,1
0.14,0.42,0.46,0.51,0.64,0.71,0.76,1
0.67,0.41,0.44,0.53,0.6,0.82,0.69,1
0.38,0.56,0.48,0.57,0.62,0.85,0.65,1
0.54,0.31,0.45,0.58,0.66,0.79,0.71,1
0.29,0.58,0.49,0.53,0.65,0.74,0.76,1
0.41,0.52,0.47,0.54,0.59,0.79,0.81,1
0.17,0.46,0.48,0.51,0.62,0.7,0.75,1
0.49,0.38,0.5,0.52,0.6,0.83,0.79,1
0.63,0.53,0.49,0.56,0.58,0.85,0.82,1
0.23,0.51,0.48,0.54,0.66,0.72,0.77,1
0.35,0.43,0.5,0.57,0.63,0.76,0.84,1
0.9,0.36,0.49,0.53,0.6,0.82,0.79,1
0.51,0.45,0.48,0.55,0.59,0.88,0.83,1
0.28,0.52,0.51,0.53,0.69,0.84,0.79,1
0.42,0.31,0.49,0.55,0.58,0.73,0.65,1
0.75,0.45,0.5,0.59,0.62,0.85,0.7,1
0.19,0.51,0.48,0.56,0.67,0.79,0.72,1
0.63,0.38,0.52,0.57,0.6,0.82,0.77,1
0.46,0.44,0.54,0.61,0.64,0.88,0.75,1
0.21,0.58,0.51,0.62,0.71,0.8,0.73,1
0.55,0.32,0.56,0.63,0.67,0.91,0.74,1
0.38,0.41,0.5,0.59,0.65,0.83,0.76,1
0.4,0.48,0.53,0.66,0.72,0.86,0.78,1
