Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,class
0.72,0.38,0.45,0.54,0.65,0.75,0.83,1
0.29,0.53,0.46,0.58,0.62,0.93,0.69,1
0.51,0.42,0.44,0.57,0.59,0.85,0.73,1
0.19,0.48,0.47,0.55,0.67,0.7,0.78,1
0.65,0.46,0.43,0.53,0.6,0.86,0.81,1
0.25,0.59,0.45,0.56,0.63,0.95,0.76,1
0.44,0.39,0.47,0.52,0.58,0.84,0.74,1
0.38,0.51,0.46,0.59,0.64,0.91,0.7,1
0.67,0.42,0.44,0.54,0.61,0.79,0.85,1
0.25,0.42,0.52,0.51,0.65,0.83,0.75,1
0.59,0.31,0.48,0.55,0.58,0.76,0.82,1
0.39,0.53,0.5,0.53,0.6,0.92,0.68,1
0.45,0.38,0.51,0.52,0.62,0.7,0.78,1
0.17,0.46,0.54,0.56,0.55,0.85,0.72,1
0.63,0.28,0.53,0.57,0.59,0.74,0.81,1
0.11,0.41,0.49,0.5,0.67,0.87,0.76,1
0.27,0.56,0.51,0.54,0.61,0.95,0.73,1
0.34,0.44,0.53,0.55,0.57,0.84,0.69,1
0.51,0.35,0.49,0.58,0.6,0.75,0.77,1
0.21,0.52,0.51,0.53,0.67,0.81,0.85,1
0.74,0.31,0.49,0.54,0.59,0.72,0.78,1
0.46,0.58,0.5,0.52,0.55,0.93,0.82,1
0.4,0.64,0.51,0.56,0.62,0.75,0.79,1
0.18,0.41,0.49,0.53,0.71,0.68,0.76,1
0.67,0.39,0.52,0.55,0.63,0.85,0.88,1
0.28,0.51,0.5,0.54,0.69,0.7,0.75,1
0.43,0.56,0.51,0.57,0.6,0.84,0.87,1
0.91,0.27,0.49,0.52,0.65,0.73,0.81,1
0.59,0.44,0.5,0.58,0.72,0.82,0.85,1
0.27,0.53,0.51,0.49,0.65,0.82,0.76,1
0.41,0.69,0.52,0.48,0.59,0.73,0.8,1
0.19,0.58,0.54,0.5,0.62,0.85,0.74,1
0.72,0.31,0.53,0.51,0.68,0.78,0.75,1
0.67,0.45,0.55,0.52,0.56,0.88,0.82,1
0.38,0.7,0.57,0.54,0.6,0.81,0.79,1
0.14,0.42,0.58,0.53,0.65,0.91,0.76,1
0.51,0.63,0.59,0.55,0.58,0.77,0.84,1
0.85,0.23,0.62,0.57,0.66,0.83,0.78,1
0.25,0.52,0.6,0.58,0.64,0.94,0.81,1
0.78,0.33,0.45,0.53,0.62,0.73,0.76,1
0.31,0.58,0.49,0.56,0.67,0.86,0.85,1
0.46,0.44,0.48,0.54,0.6,0.83,0.77,1
0.23,0.42,0.45,0.58,0.65,0.75,0.81,1
0.59,0.39,0.47,0.52,0.71,0.82,0.88,1
0.17,0.6,0.46,0.55,0.64,0.91,0.74,1
0.67,0.35,0.49,0.57,0.68,0.79,0.83,1
0.53,0.51,0.48,0.56,0.72,0.84,0.86,1
0.41,0.44,0.45,0.62,0.69,0.95,0.85,1
0.42,0.52,0.46,0.51,0.62,0.84,0.79,1
0.67,0.39,0.49,0.53,0.58,0.76,0.72,1
0.29,0.59,0.48,0.54,0.51,0.93,0.46,1
0.19,0.44,0.47,0.52,0.65,0.73,0.75,1
0.85,0.35,0.49,0.55,0.59,0.82,0.78,1
0.43,0.56,0.48,0.51,0.57,0.88,0.81,1
0.11,0.63,0.47,0.53,0.42,0.96,0.38,1
0.65,0.31,0.49,0.54,0.61,0.75,0.69,1
0.51,0.46,0.48,0.52,0.55,0.91,0.74,1
