attribute,idx1,val1,idx2,val2,diff
Attr1,0,1.0,1,1.0,0.0
Attr2,0,19.0,1,19.0,0.0
Attr3,0,5.0,1,1.0,4.0
Attr4,0,125.0,1,125.0,0.0
Attr5,0,179.0,1,179.0,0.0
Attr6,0,0.0,1,0.0,0.0
Attr7,0,0.0,1,0.0,0.0
Attr8,0,0.0,1,0.0,0.0
Attr9,0,1.0,1,1.0,0.0
Attr10,0,1.0,1,1.0,0.0
Attr11,0,0.0,1,0.0,0.0
Attr12,0,0.0,1,0.0,0.0
Attr13,0,0.0,1,0.0,0.0
Attr14,0,0.0,1,0.0,0.0
Attr15,0,0.0,1,0.0,0.0
Attr16,0,0.0,1,0.0,0.0
Attr17,0,0.0,1,0.0,0.0
Attr18,0,0.0,1,0.0,0.0
Attr19,0,0.0,1,0.0,0.0
Attr20,0,0.0,1,0.0,0.0
Attr21,0,0.0,1,0.0,0.0
Attr22,0,1.0,1,2.0,1.0
Attr23,0,1.0,1,2.0,1.0
Attr24,0,1.0,1,0.5,0.5
Attr25,0,1.0,1,0.5,0.5
Attr26,0,0.0,1,0.5,0.5
Attr27,0,0.0,1,0.5,0.5
Attr28,0,1.0,1,1.0,0.0
Attr29,0,0.0,1,0.0,0.0
Attr30,0,0.0,1,0.0,0.0
Attr33,0,1.0,1,1.0,0.0
Attr34,0,0.0,1,0.0,0.0
Attr35,0,1.0,1,0.5,0.5
Attr36,0,0.0,1,0.0,0.0
Attr37,0,1.0,1,0.5,0.5
Attr38,0,1.0,1,0.5,0.5
Attr39,0,0.0,1,0.5,0.5
Attr40,0,0.0,1,0.5,0.5
Attr1,0,1.0,2,1.0,0.0
Attr2,0,19.0,2,19.0,0.0
Attr3,0,5.0,2,1.0,4.0
Attr4,0,125.0,2,125.0,0.0
Attr5,0,179.0,2,179.0,0.0
Attr6,0,0.0,2,0.0,0.0
Attr7,0,0.0,2,0.0,0.0
Attr8,0,0.0,2,0.0,0.0
Attr9,0,1.0,2,1.0,0.0
Attr10,0,1.0,2,1.0,0.0
Attr11,0,0.0,2,0.0,0.0
Attr12,0,0.0,2,0.0,0.0
Attr13,0,0.0,2,0.0,0.0
Attr14,0,0.0,2,0.0,0.0
Attr15,0,0.0,2,0.0,0.0
Attr16,0,0.0,2,0.0,0.0
Attr17,0,0.0,2,0.0,0.0
Attr18,0,0.0,2,0.0,0.0
Attr19,0,0.0,2,0.0,0.0
Attr20,0,0.0,2,0.0,0.0
Attr21,0,0.0,2,0.0,0.0
Attr22,0,1.0,2,2.0,1.0
Attr23,0,1.0,2,2.0,1.0
Attr24,0,1.0,2,0.0,1.0
