Attr0,Attr1,Attr2,Attr3,class
0.0,13,3250,,1
1.0,13,3250,,1
2.0,13,3250,29.0,1
3.0,13,3250,,1
3.0,16,4000,36.0,1
3.0,16,4000,,1
4.0,16,4000,,1
2.0,20,5000,,1
2.0,7,1750,16.0,1
2.0,7,1750,,1
4.0,7,1750,,1
,7,1750,,1
3.0,7,1750,,1
3.0,9,2250,22.0,1
3.0,9,2250,26.0,1
3.0,9,2250,,1
,9,2250,,1
2.0,9,2250,,1
3.0,10,2500,28.0,1
3.0,10,2500,32.0,1
1.0,10,2500,,1
3.0,6,1500,15.0,1
3.0,6,1500,22.0,1
2.0,6,1500,,1
3.0,6,1500,,1
,6,1500,,1
2.0,6,1500,19.0,1
4.0,6,1500,,1
3.0,5,1250,11.0,1
2.0,5,1250,14.0,1
2.0,5,1250,13.0,1
3.0,5,1250,14.0,1
2.0,5,1250,,1
4.0,5,1250,,1
3.0,5,1250,,1
,5,1250,,1
9.0,5,1250,,1
2.0,5,1250,12.0,1
3.0,5,1250,16.0,1
4.0,5,1250,15.0,1
2.0,14,3500,,1
,14,3500,,1
3.0,6,1500,16.0,1
4.0,6,1500,21.0,1
2.0,6,1500,,1
4.0,6,1500,,1
,6,1500,,1
2.0,6,1500,20.0,1
3.0,6,1500,,1
2.0,3,750,6.0,1
2.0,3,750,,1
3.0,3,750,,1
4.0,3,750,,1
,3,750,,1
2.0,3,750,5.0,1
,3,750,,1
2.0,3,750,,1
4.0,6,1500,18.0,1
2.0,6,1500,,1
3.0,6,1500,,1
,6,1500,,1
2.0,6,1500,18.0,1
4.0,6,1500,,1
3.0,6,1500,17.0,1
,6,1500,,1
2.0,6,1500,21.0,1
2.0,6,1500,,1
3.0,6,1500,,1
4.0,6,1500,,1
3.0,12,3000,,1
4.0,12,3000,,1
3.0,5,1250,15.0,1
4.0,5,1250,13.0,1
4.0,5,1250,12.0,1
4.0,5,1250,,1
2.0,5,1250,,1
3.0,5,1250,,1
,5,1250,,1
10.0,5,1250,,1
9.0,5,1250,,1
4.0,10,2500,30.0,1
3.0,10,2500,,1
3.0,10,2500,31.0,1
4.0,10,2500,,1
4.0,9,2250,27.0,1
4.0,9,2250,,1
11.0,9,2250,,1
6.0,9,2250,,1
4.0,8,2000,28.0,1
2.0,8,2000,30.0,1
4.0,8,2000,29.0,1
2.0,8,2000,,1
4.0,8,2000,,1
3.0,8,2000,,1
9.0,8,2000,,1
6.0,8,2000,,1
,8,2000,,1
2.0,12,3000,,1
4.0,6,1500,17.0,1
2.0,6,1500,,1
4.0,6,1500,,1
,6,1500,,1
3.0,6,1500,19.0,1
3.0,6,1500,,1
,14,3500,,1
2.0,7,1750,25.0,1
3.0,7,1750,,1
4.0,7,1750,25.0,1
4.0,7,1750,,1
2.0,7,1750,,1
9.0,7,1750,,1
,7,1750,,1
2.0,13,3250,,1
3.0,13,3250,,1
4.0,5,1250,21.0,1
4.0,5,1250,,1
2.0,5,1250,,1
3.0,5,1250,,1
,5,1250,,1
8.0,5,1250,,1
,5,1250,,1
3.0,5,1250,13.0,1
4.0,9,2250,,1
10.0,9,2250,,1
7.0,9,2250,,1
2.0,11,2750,,1
2.0,11,2750,42.0,1
2.0,11,2750,44.0,1
3.0,11,2750,,1
3.0,11,2750,46.0,1
4.0,5,1250,,1
2.0,5,1250,,1
3.0,5,1250,,1
11.0,5,1250,,1
5.0,5,1250,,1
2.0,5,1250,15.0,1
4.0,8,2000,,1
4.0,8,2000,33.0,1
6.0,8,2000,,1
7.0,8,2000,,1
8.0,8,2000,,1
,8,2000,,1
3.0,8,2000,,1
5.0,8,2000,,1
2.0,7,1750,29.0,1
4.0,7,1750,26.0,1
2.0,7,1750,,1
,7,1750,,1
2.0,7,1750,30.0,1
2.0,7,1750,31.0,1
,7,1750,,1
4.0,8,2000,35.0,1
2.0,8,2000,36.0,1
3.0,8,2000,,1
4.0,8,2000,,1
9.0,8,2000,35.0,1
6.0,8,2000,,1
,8,2000,35.0,1
,8,2000,,1
2.0,8,2000,37.0,1
4.0,5,1250,18.0,1
4.0,5,1250,,1
2.0,5,1250,,1
,5,1250,,1
10.0,5,1250,,1
7.0,5,1250,,1
2.0,3,750,13.0,1
3.0,3,750,12.0,1
3.0,3,750,,1
,3,750,14.0,1
2.0,3,750,,1
,3,750,,1
,3,750,13.0,1
2.0,4,1000,15.0,1
3.0,4,1000,14.0,1
,4,1000,15.0,1
4.0,4,1000,,1
3.0,4,1000,,1
,4,1000,18.0,1
,4,1000,,1
,4,1000,,1
2.0,4,1000,,1
3.0,4,1000,,1
4.0,4,1000,,1
7.0,17,4250,78.0,1
3.0,2,500,4.0,1
2.0,2,500,6.0,1
4.0,2,500,6.0,1
2.0,2,500,5.0,1
2.0,2,500,7.0,1
9.0,2,500,,1
,2,500,,1
4.0,2,500,,1
2.0,2,500,8.0,1
