Attr0,Attr1,Attr2,Attr3,class
0,13,3250,28,1
1,16,4000,35,1
2,20,5000,45,1
2,7,1750,14,1
2,9,2250,22,1
5,46,11500,98,1
2,10,2500,28,1
2,6,1500,15,1
2,5,1250,11,1
2,14,3500,48,1
2,15,3750,49,1
2,6,1500,15,1
2,3,750,4,1
2,3,750,4,1
2,6,1500,16,1
2,6,1500,16,1
4,12,3000,34,1
4,5,1250,11,1
4,10,2500,28,1
4,10,2500,28,1
4,9,2250,26,1
2,8,2000,28,1
2,12,3000,47,1
4,6,1500,16,1
2,14,3500,57,1
4,7,1750,22,1
2,13,3250,53,1
2,5,1250,16,1
4,20,5000,69,1
4,9,2250,28,1
2,11,2750,46,1
4,5,1250,14,1
4,19,4750,69,1
4,8,2000,26,1
2,7,1750,28,1
2,8,2000,35,1
4,5,1250,16,1
2,3,750,9,1
2,4,1000,14,1
4,17,4250,71,1
2,2,500,4,1
2,2,500,4,1
2,4,1000,16,1
4,6,1500,23,1
2,6,1500,28,1
2,7,1750,35,1
4,2,500,4,1
4,9,2250,38,1
4,4,1000,14,1
5,7,1750,26,1
4,8,2000,34,1
2,13,3250,76,1
4,5,1250,23,1
4,8,2000,40,1
2,7,1750,46,1
2,11,2750,79,1
2,3,750,16,1
4,5,1250,26,1
2,6,1500,41,1
2,5,1250,33,1
4,8,2000,46,1
4,8,2000,48,1
2,2,500,10,1
4,2,500,9,1
4,3,750,16,1
2,2,500,11,1
2,7,1750,58,1
2,1,250,2,1
2,1,250,2,1
2,1,250,2,1
2,1,250,2,1
11,4,1000,16,1
4,5,1250,33,1
4,6,1500,41,1
4,4,1000,26,1
4,5,1250,35,1
2,5,1250,47,1
9,8,2000,38,1
6,2,500,11,1
4,1,250,4,1
4,1,250,4,1
4,1,250,4,1
4,1,250,4,1
4,1,250,4,1
4,1,250,4,1
8,8,2000,52,1
4,3,750,25,1
11,17,4250,79,1
11,8,2000,41,1
11,3,750,16,1
11,14,3500,73,1
2,3,750,38,1
4,4,1000,43,1
14,4,1000,22,1
9,2,500,16,1
14,5,1250,28,1
14,3,750,19,1
14,4,1000,23,1
11,5,1250,37,1
11,9,2250,72,1
9,5,1250,51,1
14,8,2000,50,1
14,4,1000,28,1
16,6,1500,35,1
11,7,1750,62,1
16,3,750,21,1
11,1,250,11,1
14,2,500,21,1
16,5,1250,40,1
4,2,500,51,1
11,3,750,40,1
21,2,500,21,1
21,3,750,26,1
16,7,1750,87,1
21,1,250,21,1
22,1,250,22,1
26,5,1250,49,1
2,43,10750,86,1
6,22,5500,28,1
2,34,8500,77,1
0,26,6500,76,1
2,41,10250,98,1
3,21,5250,42,1
2,21,5250,52,1
2,13,3250,32,1
4,4,1000,4,1
4,16,4000,38,1
3,5,1250,12,1
4,33,8250,98,1
3,10,2500,33,1
4,10,2500,28,1
2,11,2750,40,1
2,11,2750,41,1
4,13,3250,39,1
1,10,2500,43,1
2,5,1250,16,1
2,6,1500,22,1
4,5,1250,16,1
2,4,1000,14,1
4,5,1250,16,1
2,7,1750,32,1
2,6,1500,26,1
2,8,2000,38,1
2,2,500,4,1
2,6,1500,28,1
4,16,4000,70,1
4,2,500,4,1
4,2,500,4,1
2,12,3000,70,1
4,7,1750,32,1
2,6,1500,35,1
4,6,1500,28,1
4,11,2750,64,1
4,16,4000,98,1
4,6,1500,35,1
2,2,500,11,1
2,2,500,11,1
4,6,1500,38,1
3,4,1000,29,1
2,1,250,2,1
2,1,250,2,1
9,11,2750,49,1
3,1,250,3,1
4,1,250,4,1
4,1,250,4,1
4,4,1000,34,1
13,3,750,14,1
7,9,2250,89,1
11,8,2000,52,1
14,2,500,14,1
11,1,250,11,1
2,3,750,75,1
20,14,3500,69,1
17,7,1750,58,1
11,2,500,38,1
14,2,500,35,1
23,1,250,23,1
