Attr0,Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,class
0,0.55,0.44,0.15,0.8945,0.151,0.32,1
0,0.68,0.55,0.175,1.798,0.3925,0.455,1
2,0.7,0.535,0.16,1.7255,0.2635,0.54,1
2,0.56,0.45,0.185,1.07,0.175,0.41,1
0,0.565,0.455,0.175,1.013,0.207,0.35,1
2,0.595,0.455,0.195,1.3305,0.3235,0.345,1
2,0.63,0.515,0.16,1.016,0.244,0.355,1
0,0.68,0.58,0.2,1.787,0.453,0.6,1
2,0.6,0.5,0.16,1.015,0.1735,0.33,1
0,0.505,0.425,0.14,0.85,0.1625,0.285,1
0,0.58,0.46,0.15,0.9955,0.212,0.26,1
0,0.605,0.485,0.165,1.0105,0.209,0.3,1
0,0.645,0.525,0.19,1.4635,0.3435,0.435,1
0,0.66,0.52,0.18,1.514,0.2975,0.42,1
0,0.59,0.45,0.16,0.9,0.156,0.315,1
1,0.45,0.355,0.12,0.412,0.0665,0.16,1
0,0.53,0.41,0.165,0.8115,0.169,0.24,1
2,0.5,0.38,0.155,0.66,0.1365,0.215,1
2,0.69,0.55,0.2,1.8465,0.472,0.57,1
2,0.57,0.405,0.16,0.9245,0.2185,0.295,1
0,0.6,0.475,0.18,1.1805,0.2475,0.425,1
2,0.59,0.475,0.16,0.9455,0.184,0.27,1
2,0.695,0.57,0.23,1.885,0.435,0.5,1
2,0.54,0.41,0.145,0.989,0.213,0.355,1
0,0.69,0.555,0.205,1.8165,0.4395,0.515,1
0,0.705,0.555,0.2,1.4685,0.3235,0.52,1
0,0.58,0.44,0.175,1.073,0.2345,0.335,1
2,0.54,0.405,0.155,0.9715,0.194,0.29,1
2,0.545,0.435,0.165,0.9955,0.2665,0.325,1
2,0.645,0.515,0.185,1.4605,0.3155,0.41,1
2,0.525,0.395,0.165,0.782,0.1405,0.285,1
1,0.52,0.39,0.14,0.7325,0.144,0.26,1
