Attr0,Attr1,Attr2,Attr3,Attr5,Attr6,Attr7,class
2,0.665,0.525,0.165,0.5515,0.3575,0.35,1
2,0.71,0.54,0.165,0.7665,0.261,0.78,1
0,0.725,0.56,0.21,0.65,0.398,1.005,1
2,0.61,0.5,0.24,0.532,0.3345,0.69,1
0,0.58,0.455,0.155,0.315,0.1385,0.32,1
0,0.645,0.525,0.19,0.7035,0.3885,0.395,1
2,0.605,0.49,0.18,0.48,0.287,0.35,1
0,0.61,0.485,0.165,0.3935,0.2435,0.33,1
0,0.575,0.45,0.17,0.3775,0.1705,0.385,1
0,0.57,0.45,0.175,0.38,0.1665,0.295,1
2,0.565,0.455,0.17,0.342,0.156,0.32,1
0,0.565,0.455,0.15,0.365,0.159,0.26,1
1,0.525,0.41,0.175,0.3585,0.207,0.205,1
1,0.495,0.37,0.125,0.185,0.0705,0.169,1
1,0.485,0.38,0.14,0.2175,0.13,0.195,1
1,0.58,0.49,0.195,0.5305,0.254,0.41,1
1,0.65,0.525,0.18,0.597,0.3445,0.53,1
2,0.525,0.425,0.12,0.2825,0.176,0.29,1
0,0.745,0.585,0.19,0.8435,0.437,0.5855,1
2,0.615,0.48,0.19,0.5305,0.2375,0.47,1
2,0.66,0.505,0.2,0.4865,0.297,0.61,1
0,0.6,0.475,0.18,0.511,0.2675,0.32,1
0,0.565,0.48,0.175,0.3885,0.215,0.275,1
2,0.7,0.53,0.19,0.548,0.233,0.42,1
0,0.66,0.525,0.205,0.5005,0.291,0.41,1
2,0.57,0.475,0.195,0.4635,0.1905,0.305,1
2,0.425,0.315,0.125,0.1135,0.0565,0.13,1
0,0.465,0.35,0.13,0.1945,0.103,0.155,1
0,0.635,0.5,0.18,0.529,0.2485,0.485,1
2,0.645,0.485,0.155,0.5915,0.312,0.38,1
0,0.64,0.54,0.175,0.627,0.271,0.475,1
0,0.545,0.405,0.175,0.2585,0.207,0.38,1
2,0.52,0.435,0.195,0.2985,0.2135,0.355,1
2,0.635,0.51,0.155,0.428,0.289,0.315,1
2,0.64,0.505,0.165,0.6145,0.3035,0.39,1
0,0.5,0.405,0.14,0.265,0.124,0.25,1
0,0.655,0.53,0.19,0.493,0.318,0.565,1
2,0.545,0.41,0.145,0.3035,0.196,0.31,1
2,0.605,0.475,0.16,0.5495,0.332,0.34,1
2,0.48,0.395,0.15,0.2145,0.1405,0.2495,1
0,0.655,0.5,0.18,0.508,0.314,0.445,1
0,0.645,0.49,0.19,0.479,0.3565,0.345,1
