Attr0,Attr1,Attr2,Attr3,Attr4,Attr8,Attr9,class
3.0,59.0,177,19.667,0.475,84,1.0,0
2.0,20.0,40,10.0,0.675,27,1.0,0
2.0,101.0,202,50.5,0.54,150,10.0,0
4.0,194.0,776,48.5,0.263,212,6.0,0
2.0,22.0,44,11.0,0.75,33,1.0,0
2.0,18.0,36,9.0,0.806,30,1.0,0
2.0,22.0,44,11.0,0.705,38,2.0,0
3.0,116.0,348,38.667,0.385,172,4.0,0
1.0,10.0,10,10.0,1.0,10,1.0,0
1.0,13.0,13,13.0,1.0,13,1.0,0
1.0,8.0,8,8.0,1.0,8,1.0,0
1.0,44.0,44,44.0,0.25,44,5.0,0
2.0,20.0,40,10.0,0.725,35,1.0,0
2.0,20.0,40,10.0,0.775,34,1.0,0
3.0,113.0,339,37.667,0.357,128,4.0,0
2.0,48.0,96,24.0,0.625,65,2.0,0
2.0,18.0,36,9.0,0.722,26,1.0,0
1.0,17.0,17,17.0,0.765,17,4.0,0
1.0,8.0,8,8.0,1.0,8,1.0,0
2.0,69.0,138,34.5,0.623,125,8.0,0
2.0,46.0,92,23.0,0.587,70,3.0,0
1.0,57.0,57,57.0,0.456,57,7.0,0
1.0,10.0,10,10.0,0.9,10,1.0,0
2.0,116.0,232,58.0,0.616,186,8.0,0
2.0,17.0,34,8.5,0.588,33,3.0,0
1.0,43.0,43,43.0,0.907,43,4.0,0
10.0,2.0,20,0.2,0.55,12,1.0,0
2.0,112.0,224,56.0,0.496,113,2.0,0
1.0,45.0,45,45.0,0.756,45,6.0,0
1.0,75.0,75,75.0,0.813,75,11.0,0
2.0,157.0,314,78.5,0.506,173,6.0,0
1.0,32.0,32,32.0,0.719,32,4.0,0
1.0,52.0,52,52.0,0.788,52,4.0,0
1.0,13.0,13,13.0,0.692,13,2.0,0
2.0,123.0,246,61.5,0.5,124,1.0,0
1.0,36.0,36,36.0,0.722,36,3.0,0
1.0,19.0,19,19.0,0.789,19,4.0,0
1.0,9.0,9,9.0,0.778,9,1.0,0
2.0,446.0,892,223.0,0.439,538,22.0,0
2.0,236.0,472,118.0,0.566,325,26.0,0
1.0,61.0,61,61.0,1.0,61,1.0,0
3.0,213.0,639,71.0,0.318,242,17.0,0
1.0,51.0,51,51.0,0.471,51,10.0,0
19.0,462.0,8778,24.316,0.523,6035,272.0,0
1.0,52.0,52,52.0,0.538,52,2.0,0
1.0,33.0,33,33.0,1.0,33,1.0,0
1.0,124.0,124,124.0,0.444,124,7.0,0
1.0,75.0,75,75.0,0.92,75,6.0,0
1.0,8.0,8,8.0,0.875,8,1.0,0
1.0,40.0,40,40.0,1.0,40,1.0,0
1.0,55.0,55,55.0,0.564,55,3.0,0
1.0,115.0,115,115.0,0.2,115,5.0,0
1.0,11.0,11,11.0,1.0,11,1.0,0
1.0,46.0,46,46.0,0.783,46,3.0,0
2.0,64.0,128,32.0,0.531,75,4.0,0
4.0,115.0,460,28.75,0.426,224,11.0,0
1.0,48.0,48,48.0,0.875,48,4.0,0
1.0,29.0,29,29.0,0.586,29,8.0,0
1.0,17.0,17,17.0,0.412,17,4.0,0
28.0,330.0,9240,11.786,0.057,614,17.0,0
3.0,286.0,858,95.333,0.406,366,4.0,0
1.0,18.0,18,18.0,0.944,18,1.0,0
1.0,7.0,7,7.0,1.0,7,1.0,0
1.0,77.0,77,77.0,0.403,77,6.0,0
1.0,40.0,40,40.0,0.875,40,3.0,0
1.0,28.0,28,28.0,0.964,28,1.0,0
1.0,35.0,35,35.0,0.829,35,3.0,0
1.0,14.0,14,14.0,0.571,14,4.0,0
1.0,23.0,23,23.0,0.826,23,1.0,0
1.0,79.0,79,79.0,0.608,79,7.0,0
1.0,11.0,11,11.0,0.727,11,2.0,0
1.0,98.0,98,98.0,0.939,98,3.0,0
1.0,13.0,13,13.0,0.692,13,3.0,0
1.0,17.0,17,17.0,0.824,17,3.0,0
1.0,15.0,15,15.0,0.867,15,2.0,0
9.0,13.0,117,1.444,0.103,88,3.0,0
6.0,7.0,42,1.167,0.238,29,1.0,0
1.0,42.0,42,42.0,0.31,42,5.0,0
2.0,176.0,352,88.0,0.528,213,6.0,0
1.0,39.0,39,39.0,0.897,39,4.0,0
1.0,44.0,44,44.0,0.909,44,2.0,0
1.0,14.0,14,14.0,0.929,14,1.0,0
1.0,36.0,36,36.0,0.583,36,5.0,0
1.0,17.0,17,17.0,0.765,17,2.0,0
2.0,14.0,28,7.0,0.286,23,1.0,0
3.0,183.0,549,61.0,0.488,317,9.0,0
1.0,29.0,29,29.0,1.0,29,1.0,0
1.0,14.0,14,14.0,0.929,14,1.0,0
1.0,45.0,45,45.0,0.933,45,2.0,0
25.0,300.0,7500,12.0,0.065,531,12.0,0
2.0,50.0,100,25.0,0.46,51,3.0,0
2.0,204.0,408,102.0,0.412,278,16.0,0
6.0,142.0,852,23.667,0.115,147,15.0,0
1.0,14.0,14,14.0,0.857,14,1.0,0
1.0,69.0,69,69.0,0.841,69,7.0,0
1.0,84.0,84,84.0,0.917,84,4.0,0
1.0,73.0,73,73.0,0.616,73,12.0,0
21.0,2.0,42,0.095,0.738,31,1.0,0
1.0,147.0,147,147.0,0.864,147,11.0,0
1.0,17.0,17,17.0,0.941,17,1.0,0
2.0,6.0,12,3.0,0.667,12,2.0,0
3.0,54.0,162,18.0,0.364,84,7.0,0
3.0,11.0,33,3.667,0.364,22,4.0,0
3.0,304.0,912,101.33,0.555,626,12.0,0
3.0,259.0,777,86.333,0.411,374,24.0,0
5.0,333.0,1665,66.6,0.374,688,17.0,0
2.0,6.0,12,3.0,0.667,12,2.0,0
2.0,49.0,98,24.5,0.51,50,1.0,0
1.0,114.0,114,114.0,0.939,114,5.0,0
1.0,41.0,41,41.0,0.927,41,3.0,0
1.0,27.0,27,27.0,0.407,27,6.0,0
1.0,41.0,41,41.0,0.78,41,7.0,0
1.0,22.0,22,22.0,0.5,22,6.0,0
1.0,65.0,65,65.0,0.646,65,14.0,0
7.0,46.0,322,6.571,0.177,98,7.0,0
2.0,9.0,18,4.5,0.556,10,1.0,0
2.0,46.0,92,23.0,0.511,51,1.0,0
1.0,127.0,127,127.0,0.646,127,6.0,0
1.0,13.0,13,13.0,0.846,13,2.0,0
