Attr0,Attr1,Attr2,Attr3,class
4.88,3.06,1.48,0.2,1
4.94,3.2,1.4,0.2,1
5.08,3.74,1.69,0.33,1
4.7,3.01,1.4,0.23,1
4.96,3.0,1.41,0.2,1
4.57,2.9,1.4,0.2,1
4.99,3.07,1.44,0.2,1
4.89,3.3,1.48,0.2,1
4.89,3.0,1.4,0.17,1
4.41,3.0,1.26,0.16,1
5.37,3.89,1.45,0.21,1
5.19,3.8,1.39,0.26,1
4.92,3.23,1.4,0.26,1
5.14,3.08,1.63,0.23,1
4.97,3.62,1.5,0.3,1
5.38,3.29,1.46,0.2,1
5.06,3.36,1.43,0.23,1
4.82,3.37,1.07,0.2,1
4.97,3.18,1.63,0.32,1
4.81,3.08,1.65,0.2,1
4.92,3.0,1.55,0.2,1
4.95,3.11,1.57,0.38,1
4.93,3.31,1.48,0.2,1
5.16,3.01,1.4,0.2,1
4.74,3.14,1.47,0.2,1
4.86,3.06,1.41,0.2,1
5.16,3.2,1.45,0.33,1
5.04,3.93,1.46,0.19,1
5.39,3.63,1.4,0.2,1
4.9,3.07,1.46,0.1,1
4.92,3.14,1.27,0.2,1
5.32,3.06,1.33,0.2,1
4.9,3.04,1.42,0.14,1
4.85,3.0,1.34,0.2,1
5.08,3.16,1.41,0.2,1
4.97,3.25,1.34,0.28,1
