Attr0,Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr9,Attr10,Attr11,Attr12,class
0.0,0.0,0.0,-3.65,0.36,1.74,-0.21,-0.36,0.54,-0.74,-0.84,1
0.0,0.0,0.0,-3.65,0.31,1.73,-0.22,-0.33,0.54,-0.63,-0.84,1
0.0,0.0,0.0,-3.64,0.34,1.71,-0.19,-0.26,0.52,-0.79,-0.92,1
0.0,0.0,0.0,-3.62,0.28,1.75,-0.18,-0.31,0.51,-0.54,-0.92,1
0.0,1.0,0.0,-3.8,0.27,0.85,0.31,0.65,0.38,-0.79,-0.77,1
0.0,0.0,0.0,-4.19,0.26,1.57,-0.17,0.49,0.19,-0.8,-0.66,1
0.0,1.0,0.0,-4.04,0.373,1.29,0.778,0.28,0.17,-0.84,-0.71,1
0.0,1.0,0.0,-4.02,0.27,1.34,0.59,0.3,0.21,-0.97,-0.64,1
0.0,0.0,0.0,-4.26,-0.04,1.44,0.16,0.11,0.19,-1.05,-0.72,1
0.0,0.0,0.0,-3.7,-0.11,1.58,-0.14,-0.28,0.4,-1.52,-0.54,1
0.0,1.0,0.0,9.223372036854776e+18,0.31,0.87,-0.25,0.32,1.01,-1.34,-0.77,1
0.0,0.0,0.0,9.223372036854776e+18,0.06,1.15,-0.26,0.25,0.85,-1.42,-0.66,1
0.0,2.0,0.0,9.223372036854776e+18,-0.15,1.49,-0.25,-0.3,0.63,-1.05,-0.78,1
0.0,1.0,0.0,9.223372036854776e+18,0.11,1.46,-0.22,-0.31,0.83,-0.91,-0.75,1
0.0,0.0,0.0,9.223372036854776e+18,0.11,1.17,-0.27,-0.03,0.58,-0.97,-0.81,1
0.0,0.0,0.0,9.223372036854776e+18,0.11,0.91,-0.37,-0.12,1.16,-1.22,-0.8,1
0.0,9.223372036854776e+18,0.0,9.223372036854776e+18,0.12,0.58,-0.15,0.18,0.7,0.03,-0.62,1
