Attr0,Attr1,Attr2,Attr3,class
4.9,3.0,1.4,0.2,1
4.6,3.1,1.5,0.2,1
5.0,3.6,1.4,0.2,1
5.4,3.9,1.7,0.4,1
4.6,3.4,1.4,0.3,1
5.0,3.4,1.5,0.2,1
4.4,2.9,1.4,0.2,1
5.4,3.7,1.5,0.2,1
4.8,3.4,1.6,0.2,1
4.8,3.0,1.4,0.1,1
4.3,3.0,1.1,0.1,1
5.7,4.4,1.5,0.4,1
5.4,3.9,1.3,0.4,1
5.1,3.5,1.4,0.3,1
5.7,3.8,1.7,0.3,1
5.1,3.8,1.5,0.3,1
5.4,3.4,1.7,0.2,1
5.1,3.7,1.5,0.4,1
4.6,3.6,1.0,0.2,1
5.1,3.3,1.7,0.5,1
4.8,3.4,1.9,0.2,1
5.0,3.0,1.6,0.2,1
5.0,3.4,1.6,0.4,1
5.2,3.5,1.5,0.2,1
5.2,3.4,1.4,0.2,1
4.7,3.2,1.6,0.2,1
4.8,3.1,1.6,0.2,1
5.4,3.4,1.5,0.4,1
5.2,4.1,1.5,0.1,1
5.5,4.2,1.4,0.2,1
4.9,3.1,1.5,0.1,1
5.0,3.2,1.2,0.2,1
5.5,3.5,1.3,0.2,1
4.9,3.1,1.5,0.1,1
4.4,3.0,1.3,0.2,1
5.1,3.4,1.5,0.2,1
5.0,3.5,1.3,0.3,1
4.5,2.3,1.3,0.3,1
5.1,3.8,1.9,0.4,1
4.8,3.0,1.4,0.3,1
5.1,3.8,1.6,0.2,1
4.6,3.2,1.4,0.2,1
5.3,3.7,1.5,0.2,1
5.0,3.3,1.4,0.2,1
4.7,3.2,1.3,0.2,1
4.9,3.1,1.5,0.1,1
5.8,4.0,1.2,0.2,1
4.4,3.2,1.3,0.2,1
5.0,3.5,1.6,0.6,1
6.5,2.8,4.6,1.5,0
6.6,2.9,4.6,1.3,0
6.8,2.8,4.8,1.4,0
6.0,2.9,4.5,1.5,0
6.0,3.4,4.5,1.6,0
7.0,3.2,4.7,1.4,0
6.4,3.2,4.5,1.5,0
6.9,3.1,4.9,1.5,0
5.5,2.3,4.0,1.3,0
5.7,2.8,4.5,1.3,0
6.3,3.3,4.7,1.6,0
4.9,2.4,3.3,1.0,0
5.2,2.7,3.9,1.4,0
5.0,2.0,3.5,1.0,0
5.9,3.0,4.2,1.5,0
6.0,2.2,4.0,1.0,0
6.1,2.9,4.7,1.4,0
5.6,2.9,3.6,1.3,0
6.7,3.1,4.4,1.4,0
5.6,3.0,4.5,1.5,0
5.8,2.7,4.1,1.0,0
6.2,2.2,4.5,1.5,0
5.6,2.5,3.9,1.1,0
5.9,3.2,4.8,1.8,0
6.1,2.8,4.0,1.3,0
6.3,2.5,4.9,1.5,0
6.1,2.8,4.7,1.2,0
6.4,2.9,4.3,1.3,0
6.6,3.0,4.4,1.4,0
6.7,3.0,5.0,1.7,0
5.7,2.6,3.5,1.0,0
5.5,2.4,3.8,1.1,0
5.5,2.4,3.7,1.0,0
5.8,2.7,3.9,1.2,0
6.0,2.7,5.1,1.6,0
5.4,3.0,4.5,1.5,0
6.7,3.1,4.7,1.5,0
6.3,2.3,4.4,1.3,0
5.6,3.0,4.1,1.3,0
5.5,2.5,4.0,1.3,0
5.5,2.6,4.4,1.2,0
6.1,3.0,4.6,1.4,0
5.8,2.6,4.0,1.2,0
5.0,2.3,3.3,1.0,0
5.6,2.7,4.2,1.3,0
5.7,3.0,4.2,1.2,0
5.7,2.9,4.2,1.3,0
6.2,2.9,4.3,1.3,0
5.1,2.5,3.0,1.1,0
5.7,2.8,4.1,1.3,0
6.3,3.3,6.0,2.5,0
5.8,2.7,5.1,1.9,0
7.1,3.0,5.9,2.1,0
6.3,2.9,5.6,1.8,0
6.5,3.0,5.8,2.2,0
7.6,3.0,6.6,2.1,0
4.9,2.5,4.5,1.7,0
7.3,2.9,6.3,1.8,0
6.7,2.5,5.8,1.8,0
7.2,3.6,6.1,2.5,0
6.5,3.2,5.1,2.0,0
6.4,2.7,5.3,1.9,0
6.8,3.0,5.5,2.1,0
5.7,2.5,5.0,2.0,0
5.8,2.8,5.1,2.4,0
6.4,3.2,5.3,2.3,0
7.7,3.8,6.7,2.2,0
5.6,2.8,4.9,2.0,0
7.7,2.8,6.7,2.0,0
6.3,2.7,4.9,1.8,0
6.7,3.3,5.7,2.1,0
7.2,3.2,6.0,1.8,0
6.1,3.0,4.9,1.8,0
6.4,2.8,5.6,2.1,0
7.2,3.0,5.8,1.6,0
7.4,2.8,6.1,1.9,0
7.9,3.8,6.4,2.0,0
6.4,2.8,5.6,2.2,0
6.3,2.8,5.1,1.5,0
6.1,2.6,5.6,1.4,0
7.7,3.0,6.1,2.3,0
6.3,3.4,5.6,2.4,0
6.4,3.1,5.5,1.8,0
6.0,3.0,4.8,1.8,0
6.9,3.1,5.4,2.1,0
6.7,3.1,5.6,2.4,0
6.9,3.1,5.1,2.3,0
5.8,2.7,5.1,1.9,0
6.8,3.2,5.9,2.3,0
6.7,3.3,5.7,2.5,0
6.7,3.0,5.2,2.3,0
6.3,2.5,5.0,1.9,0
6.5,3.0,5.2,2.0,0
6.2,3.4,5.4,2.3,0
5.9,3.0,5.1,1.8,0
6.5,3.0,5.5,1.8,0
7.7,2.6,6.9,2.3,0
6.0,2.2,5.0,1.5,0
6.9,3.2,5.7,2.3,0
6.2,2.8,4.8,1.8,0
5.0,2.7,1.5,0.2,1
5.1,2.75,1.6,0.3,1
5.05,2.8,1.7,0.35,1
5.15,2.85,1.8,0.25,1
5.2,2.9,1.9,0.4,1
5.25,2.95,2.0,0.45,1
5.3,3.0,2.1,0.5,1
5.35,3.05,2.2,0.55,1
5.4,3.1,2.3,0.6,1
5.45,3.15,2.4,0.65,1
5.5,3.2,2.5,0.7,1
5.55,3.25,2.6,0.75,1
5.6,3.3,2.7,0.8,1
5.65,3.35,2.8,0.85,1
5.7,3.4,2.9,0.9,1
5.75,3.45,3.0,0.95,1
5.8,3.5,3.1,1.0,1
5.85,3.55,3.2,1.05,1
5.9,3.6,3.3,1.1,1
5.95,3.65,3.4,1.15,1
6.0,3.7,3.5,1.2,1
6.05,3.75,3.6,1.25,1
6.1,3.8,3.7,1.3,1
6.15,3.85,3.8,1.35,1
6.2,3.9,3.9,1.4,1
6.25,3.95,4.0,1.45,1
6.3,4.0,4.1,1.5,1
6.35,4.05,4.2,1.55,1
6.4,4.1,4.3,1.6,1
6.45,4.15,4.4,1.65,1
6.5,4.2,4.5,1.7,1
6.55,4.25,4.6,1.75,1
6.6,4.3,4.7,1.8,1
6.65,4.35,4.8,1.85,1
6.7,4.4,4.9,1.9,1
6.75,4.45,5.0,1.95,1
6.8,4.2,5.1,2.4,1
6.85,4.25,5.2,2.45,1
6.9,4.3,5.3,2.5,1
6.95,4.35,5.4,2.45,1
7.0,4.4,5.5,2.4,1
7.05,4.22,5.6,2.35,1
7.1,4.27,5.7,2.3,1
7.15,4.32,5.8,2.25,1
7.2,4.37,5.9,2.2,1
7.25,4.39,6.0,2.15,1
7.3,4.34,6.1,2.1,1
7.35,4.29,6.2,2.05,1
7.4,4.24,6.3,2.0,1
