Attr0,Attr1,Attr2,Attr3,class
0.0,13.0,3250,28,1
1.0,16.0,4000,35,1
2.0,20.0,5000,45,1
1.0,24.0,6000,77,0
4.0,4.0,1000,4,0
2.0,7.0,1750,14,1
1.0,12.0,3000,35,0
2.0,9.0,2250,22,1
5.0,46.0,11500,98,1
4.0,23.0,5750,58,0
0.0,3.0,750,4,0
2.0,10.0,2500,28,1
1.0,13.0,3250,47,0
2.0,6.0,1500,15,1
2.0,5.0,1250,11,1
2.0,14.0,3500,48,1
2.0,15.0,3750,49,1
2.0,6.0,1500,15,1
2.0,3.0,750,4,1
2.0,3.0,750,4,1
4.0,11.0,2750,28,0
2.0,6.0,1500,16,1
2.0,6.0,1500,16,1
9.0,9.0,2250,16,0
4.0,14.0,3500,40,0
4.0,6.0,1500,14,0
4.0,12.0,3000,34,1
4.0,5.0,1250,11,1
4.0,8.0,2000,21,0
1.0,14.0,3500,58,0
4.0,10.0,2500,28,1
4.0,10.0,2500,28,1
4.0,9.0,2250,26,1
2.0,16.0,4000,64,0
2.0,8.0,2000,28,1
2.0,12.0,3000,47,1
4.0,6.0,1500,16,1
2.0,14.0,3500,57,1
4.0,7.0,1750,22,1
2.0,13.0,3250,53,1
2.0,5.0,1250,16,0
2.0,5.0,1250,16,1
2.0,5.0,1250,16,0
4.0,20.0,5000,69,1
4.0,9.0,2250,28,1
2.0,9.0,2250,36,0
2.0,2.0,500,2,0
2.0,2.0,500,2,0
2.0,2.0,500,2,0
2.0,11.0,2750,46,0
2.0,11.0,2750,46,1
2.0,6.0,1500,22,0
2.0,12.0,3000,52,0
4.0,5.0,1250,14,1
4.0,19.0,4750,69,1
4.0,8.0,2000,26,1
2.0,7.0,1750,28,1
2.0,16.0,4000,81,0
3.0,6.0,1500,21,0
2.0,7.0,1750,29,0
2.0,8.0,2000,35,1
2.0,10.0,2500,49,0
4.0,5.0,1250,16,1
2.0,3.0,750,9,1
3.0,16.0,4000,74,0
2.0,4.0,1000,14,1
0.0,2.0,500,4,0
4.0,7.0,1750,25,0
1.0,9.0,2250,51,0
2.0,4.0,1000,16,0
2.0,4.0,1000,16,0
4.0,17.0,4250,71,1
2.0,2.0,500,4,0
2.0,2.0,500,4,1
2.0,2.0,500,4,1
2.0,4.0,1000,16,1
2.0,2.0,500,4,0
2.0,2.0,500,4,0
2.0,2.0,500,4,0
4.0,6.0,1500,23,1
2.0,4.0,1000,16,0
2.0,4.0,1000,16,0
2.0,4.0,1000,16,0
2.0,6.0,1500,28,1
2.0,6.0,1500,28,0
4.0,2.0,500,4,0
4.0,2.0,500,4,0
4.0,2.0,500,4,0
