Attr0,Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr9,Attr10,Attr11,Attr12,class
1,11,0,-2.377627712288291,-0.2696317639536836,1.0789253617708663,0.23322967460486146,0.12089934352644333,0.693032681595843,-1.238244709559769,-0.636051499943441,1
1,14,1,-3.998764383941106,0.8204150497447773,1.5343223653376887,0.2630293059397899,-1.069907408018331,-0.46163421381020403,-0.4034384205562734,0.9913727974332447,1
1,9,0,-3.2218998603099473,0.035731422261213064,1.713120760527344,0.18698852520691223,0.19094931618037658,0.6161448109132097,-0.9266782825432015,-0.7247827836301854,1
0,2,0,-1.2576140336727493,-0.2737788697238844,0.8481131665390765,-0.34316541414025026,0.3636967407428745,1.0529454400423652,-1.4005841522929132,-0.7044721419320673,1
1,12,1,-3.1344692068277276,-0.5536801635571993,1.5903101484716298,0.7594980031757814,-0.8174666462881283,-0.7476656220722885,-0.25498973878529396,0.611076682016682,1
1,9,0,-3.403896577461024,0.17968596117832322,1.622190783674319,0.16535316141404172,0.21427545885371013,0.2834544406214641,-0.8539908840493868,-0.7912947488376935,1
0,4,1,-3.1886294261930845,-0.9962238982873699,1.3654376066593636,0.7290237106217786,-0.24893464626116668,-0.6177523910908513,-0.6276692475266332,0.5887487475238398,1
1,13,1,-4.09684590079687,0.6630397089144351,1.7457696576372175,0.29009134200034786,-0.8351620358761738,-0.37855282678052127,-0.5374257378149563,0.966427325149565,1
1,10,0,-4.021898981729156,0.3320746316617896,1.757929514751408,0.11817301164930487,0.48127101366041114,-0.24590840470901104,-0.24092649849167028,-0.9105424052972313,1
1,14,1,-3.5618974658436438,0.16361857155005277,1.8310762450824012,0.3511184023517686,-0.9972763398334403,-0.6429367979356059,-0.9301840911969996,1.0875341893320043,1
0,5,1,-3.3341195834707045,-0.23319119920874248,0.9431238831080447,0.9462087336190652,0.9959781659523369,-1.1429914007253195,-1.1319828014506388,0.19247403424547743,1
1,13,1,-4.571765312520839,1.2003016794806824,1.5295709588881814,0.2946456223827401,-0.8788034545121892,-0.20385917815121407,-0.16816304948705024,0.9109074925774842,1
0,5,1,-3.338597351709736,-0.055786633505612235,0.8117002070268857,1.034863356074132,0.855265445805273,-1.2807950341111982,-1.0496322574367005,0.16609445471156375,1
0,6,1,-4.4542890839188995,0.8702815748168558,1.5867604319951643,0.5933495101106415,-0.3081618929581059,-0.35451974866487895,-0.018059943073042983,0.25375396367454395,1
0,7,1,-5.13899872887051,2.0980149357715114,1.9106706919100525,-0.567003813388471,-0.7869825219695082,0.05734805724992939,0.3666366891961869,0.25535314176789065,1
0,5,1,-3.3163136170740786,-0.27941204119617735,0.9419393224965869,0.933847013277082,1.04141433428465,-1.101534924928652,-1.0070537982379948,0.1211613947139847,1
1,13,1,-4.7574313812939835,1.219084168535739,1.5416358643359807,0.27140621993188885,-0.7514286351418767,0.034307874642480925,-0.22871409457436975,0.8778403473779782,1
