Attr0,Attr1,Attr2,Attr3,class
0.0,13,3250,9.223372036854776e+18,1
1.0,13,3250,9.223372036854776e+18,1
2.0,13,3250,29.0,1
3.0,13,3250,9.223372036854776e+18,1
3.0,16,4000,36.0,1
3.0,16,4000,9.223372036854776e+18,1
4.0,16,4000,9.223372036854776e+18,1
2.0,20,5000,9.223372036854776e+18,1
2.0,7,1750,16.0,1
2.0,7,1750,9.223372036854776e+18,1
4.0,7,1750,9.223372036854776e+18,1
9.223372036854776e+18,7,1750,9.223372036854776e+18,1
3.0,7,1750,9.223372036854776e+18,1
3.0,9,2250,22.0,1
3.0,9,2250,26.0,1
3.0,9,2250,9.223372036854776e+18,1
9.223372036854775e+18,9,2250,9.223372036854775e+18,1
2.0,9,2250,9.223372036854775e+18,1
3.0,10,2500,28.0,1
3.0,10,2500,32.0,1
1.0,10,2500,9.223372036854775e+18,1
3.0,6,1500,15.0,1
3.0,6,1500,22.0,1
2.0,6,1500,9.223372036854775e+18,1
3.0,6,1500,9.223372036854775e+18,1
9.223372036854775e+18,6,1500,9.223372036854775e+18,1
2.0,6,1500,19.0,1
4.0,6,1500,9.223372036854775e+18,1
3.0,5,1250,11.0,1
2.0,5,1250,14.0,1
2.0,5,1250,13.0,1
3.0,5,1250,14.0,1
2.0,5,1250,9.223372036854775e+18,1
4.0,5,1250,9.223372036854775e+18,1
3.0,5,1250,9.223372036854775e+18,1
9.223372036854775e+18,5,1250,9.223372036854775e+18,1
9.0,5,1250,9.223372036854775e+18,1
2.0,5,1250,12.0,1
3.0,5,1250,16.0,1
4.0,5,1250,15.0,1
2.0,14,3500,9.223372036854775e+18,1
9.223372036854775e+18,14,3500,9.223372036854775e+18,1
3.0,6,1500,16.0,1
4.0,6,1500,21.0,1
2.0,6,1500,9.223372036854774e+18,1
4.0,6,1500,9.223372036854774e+18,1
9.223372036854774e+18,6,1500,9.223372036854774e+18,1
2.0,6,1500,20.0,1
3.0,6,1500,9.223372036854774e+18,1
2.0,3,750,6.0,1
2.0,3,750,9.223372036854774e+18,1
3.0,3,750,9.223372036854774e+18,1
4.0,3,750,9.223372036854774e+18,1
9.223372036854774e+18,3,750,9.223372036854774e+18,1
2.0,3,750,5.0,1
9.223372036854773e+18,3,750,9.223372036854773e+18,1
2.0,3,750,9.223372036854773e+18,1
4.0,6,1500,18.0,1
2.0,6,1500,9.223372036854773e+18,1
3.0,6,1500,9.223372036854773e+18,1
9.223372036854773e+18,6,1500,9.223372036854773e+18,1
2.0,6,1500,18.0,1
4.0,6,1500,9.223372036854773e+18,1
3.0,6,1500,17.0,1
9.223372036854772e+18,6,1500,9.223372036854772e+18,1
2.0,6,1500,21.0,1
2.0,6,1500,9.223372036854772e+18,1
3.0,6,1500,9.223372036854772e+18,1
4.0,6,1500,9.223372036854772e+18,1
3.0,12,3000,9.223372036854772e+18,1
4.0,12,3000,9.223372036854772e+18,1
3.0,5,1250,15.0,1
4.0,5,1250,13.0,1
4.0,5,1250,12.0,1
4.0,5,1250,9.223372036854772e+18,1
2.0,5,1250,9.223372036854772e+18,1
3.0,5,1250,9.223372036854772e+18,1
9.223372036854772e+18,5,1250,9.223372036854772e+18,1
10.0,5,1250,9.223372036854772e+18,1
9.0,5,1250,9.223372036854772e+18,1
4.0,10,2500,30.0,1
3.0,10,2500,9.223372036854772e+18,1
3.0,10,2500,31.0,1
4.0,10,2500,9.223372036854772e+18,1
4.0,9,2250,27.0,1
4.0,9,2250,9.223372036854772e+18,1
11.0,9,2250,9.223372036854772e+18,1
6.0,9,2250,9.223372036854772e+18,1
4.0,8,2000,28.0,1
2.0,8,2000,30.0,1
4.0,8,2000,29.0,1
2.0,8,2000,9.223372036854772e+18,1
4.0,8,2000,9.223372036854772e+18,1
3.0,8,2000,9.223372036854772e+18,1
9.0,8,2000,9.223372036854772e+18,1
6.0,8,2000,9.223372036854772e+18,1
9.223372036854772e+18,8,2000,9.223372036854772e+18,1
2.0,12,3000,9.223372036854772e+18,1
4.0,6,1500,17.0,1
2.0,6,1500,9.223372036854771e+18,1
4.0,6,1500,9.223372036854771e+18,1
9.223372036854771e+18,6,1500,9.223372036854771e+18,1
3.0,6,1500,19.0,1
3.0,6,1500,9.223372036854771e+18,1
9.223372036854771e+18,14,3500,9.223372036854771e+18,1
2.0,7,1750,25.0,1
3.0,7,1750,9.223372036854771e+18,1
4.0,7,1750,25.0,1
4.0,7,1750,9.223372036854771e+18,1
2.0,7,1750,9.223372036854771e+18,1
9.0,7,1750,9.223372036854771e+18,1
9.223372036854771e+18,7,1750,9.223372036854771e+18,1
2.0,13,3250,9.223372036854771e+18,1
3.0,13,3250,9.223372036854771e+18,1
4.0,5,1250,21.0,1
4.0,5,1250,9.223372036854771e+18,1
2.0,5,1250,9.223372036854771e+18,1
3.0,5,1250,9.223372036854771e+18,1
9.223372036854771e+18,5,1250,9.223372036854771e+18,1
8.0,5,1250,9.223372036854771e+18,1
9.22337203685477e+18,5,1250,9.22337203685477e+18,1
3.0,5,1250,13.0,1
4.0,9,2250,9.22337203685477e+18,1
10.0,9,2250,9.22337203685477e+18,1
7.0,9,2250,9.22337203685477e+18,1
