Attr0,Attr1,Attr2,Attr3,class
2.0,13,3250,,1
0.0,13,3250,,1
1.0,13,3250,,1
,13,3250,,1
,16,4000,,1
4.0,20,5000,,1
2.0,7,1750,,1
,7,1750,,1
4.0,7,1750,,1
4.0,9,2250,,1
3.0,9,2250,,1
2.0,9,2250,,1
,9,2250,,1
3.0,10,2500,28.0,1
2.0,10,2500,,1
1.0,10,2500,,1
4.0,6,1500,15.0,1
2.0,6,1500,,1
4.0,6,1500,,1
,6,1500,,1
3.0,6,1500,,1
3.0,5,1250,11.0,1
2.0,5,1250,,1
4.0,5,1250,,1
3.0,5,1250,,1
2.0,5,1250,,1
4.0,5,1250,,1
3.0,5,1250,,1
,5,1250,,1
2.0,5,1250,12.0,1
2.0,14,3500,,1
,14,3500,,1
3.0,6,1500,16.0,1
2.0,6,1500,,1
3.0,6,1500,,1
,6,1500,,1
4.0,6,1500,,1
2.0,3,750,,1
3.0,3,750,,1
4.0,3,750,,1
,3,750,,1
2.0,6,1500,,1
3.0,6,1500,,1
4.0,6,1500,,1
,6,1500,,1
2.0,12,3000,,1
3.0,12,3000,,1
3.0,5,1250,,1
4.0,5,1250,,1
2.0,5,1250,,1
,5,1250,,1
3.0,10,2500,,1
,10,2500,,1
4.0,10,2500,,1
4.0,9,2250,27.0,1
4.0,9,2250,,1
,9,2250,,1
3.0,8,2000,28.0,1
2.0,8,2000,,1
4.0,8,2000,,1
3.0,8,2000,,1
,8,2000,,1
,14,3500,,1
2.0,7,1750,,1
3.0,7,1750,,1
4.0,7,1750,,1
3.0,7,1750,,1
2.0,7,1750,,1
,7,1750,,1
4.0,7,1750,,1
2.0,13,3250,,1
3.0,13,3250,,1
3.0,5,1250,15.0,1
3.0,5,1250,16.0,1
3.0,5,1250,,1
2.0,5,1250,,1
4.0,5,1250,,1
,5,1250,,1
4.0,9,2250,,1
,9,2250,,1
2.0,11,2750,,1
3.0,11,2750,,1
,11,2750,,1
4.0,5,1250,15.0,1
3.0,5,1250,14.0,1
3.0,8,2000,,1
4.0,8,2000,,1
,8,2000,,1
2.0,8,2000,,1
,7,1750,28.0,1
4.0,8,2000,35.0,1
4.0,8,2000,,1
3.0,8,2000,,1
,8,2000,,1
2.0,8,2000,,1
4.0,5,1250,,1
3.0,5,1250,,1
2.0,5,1250,,1
,5,1250,,1
2.0,3,750,,1
4.0,3,750,,1
3.0,3,750,,1
,3,750,,1
2.0,4,1000,15.0,1
3.0,4,1000,14.0,1
,4,1000,14.0,1
4.0,4,1000,,1
2.0,4,1000,,1
,4,1000,,1
3.0,4,1000,,1
,17,4250,,1
3.0,2,500,4.0,1
