Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,class
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03872511337668018,0.0,0.07745022675336036,0.07745022675336036,0.9225497732466397,0.9225497732466397,1
0,1,19,4,123,1308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.39728729056036727,0.39728729056036727,1.0,0.0,0.0,1.0,0.0,0.05575585615043305,0.0,0.06781011033922571,0.06781011033922571,0.9201356354719816,0.9201356354719816,1
0,1,19,1,125,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.08608113902661339,0.0,0.08608113902661339,0.08608113902661339,0.9139188609733866,0.9139188609733866,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03,0.0,0.05229251395232642,0.05229251395232642,0.9477074860476735,0.9477074860476735,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.04722252568393066,0.04722252568393066,0.9527774743160693,0.9527774743160693,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.023060515555329,0.0,0.043060515555329,0.043060515555329,0.9569394844446709,0.9569394844446709,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.07457275556652404,0.07457275556652404,0.925427244433476,0.925427244433476,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04,0.0,0.07251799058906953,0.07251799058906953,0.9274820094109305,0.9274820094109305,1
39,1,19,3,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.3271520032480403,0.3271520032480403,0.6728479967519597,0.6728479967519597,1.0,0.0,0.0,1.0,0.0,0.05382783974015678,0.0,0.0865430400649608,0.0865430400649608,0.9134569599350393,0.9134569599350393,1
0,1,19,1,126,179,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.02,0.0,0.04181597716801426,0.04181597716801426,0.9581840228319857,0.9581840228319857,1
