Attr0,Attr1,Attr2,Attr3,class
2,7,1750,39,1
2,43,10794,86,1
12,4,1000,18,1
5,5,1250,17,1
4,5,1250,18,1
11,4,1000,17,1
3,7,1750,26,1
7,2,500,11,1
4,6,1500,24,1
8,8,2000,40,1
11,2,500,37,1
3,6,1500,15,1
4,8,2000,42,1
7,16,4171,65,1
10,17,4303,77,1
7,7,1750,61,1
2,15,3763,48,1
9,5,1250,30,1
2,7,1750,18,1
4,3,750,10,1
3,7,1750,37,1
14,4,1000,26,1
5,8,2000,44,1
4,17,4400,70,1
12,4,1000,23,1
2,6,1500,40,1
2,8,2000,34,1
2,30,7531,88,1
3,4,1000,14,1
3,9,2420,31,1
5,11,2750,47,1
16,7,1750,86,1
3,33,8299,93,1
2,3,750,5,1
19,2,500,19,1
2,11,2750,49,1
4,5,1250,28,1
3,2,500,5,1
9,6,1500,35,1
12,4,1000,24,1
2,16,4000,36,1
11,8,2000,43,1
9,8,2000,42,1
1,15,3866,42,1
16,2,500,19,1
2,12,3000,68,1
2,15,3754,48,1
2,5,1250,44,1
4,8,2000,35,1
4,18,4629,73,1
2,6,1500,18,1
7,8,2000,40,1
2,7,1750,15,1
15,7,1750,58,1
4,7,1750,59,1
12,4,1000,19,1
4,4,1000,15,1
3,20,5009,70,1
0,29,7266,76,1
2,13,3308,35,1
10,9,2250,73,1
2,5,1250,40,1
16,7,1750,82,1
4,8,2000,43,1
8,5,1250,26,1
2,11,2836,75,1
8,11,2750,51,1
4,6,1500,30,1
4,2,500,7,1
4,4,1000,6,1
3,13,3250,37,1
4,2,500,6,1
3,3,750,9,1
6,11,2750,47,1
2,13,3250,35,1
2,11,2750,73,1
3,11,2750,67,1
3,10,2567,44,1
9,9,2250,76,1
1,31,7985,76,1
3,4,1000,8,1
18,3,750,21,1
3,4,1000,6,1
4,8,2000,38,1
0,26,6519,76,1
1,24,6199,61,1
3,33,8285,94,1
8,5,1250,30,1
4,9,2250,33,1
2,11,2751,46,1
2,20,5088,47,1
2,11,2750,78,1
13,7,1750,58,1
4,16,4215,66,1
3,10,2500,32,1
8,17,4481,68,1
1,10,2547,43,1
6,3,750,8,1
4,8,2000,29,1
12,3,750,13,1
7,8,2000,38,1
3,15,3934,40,1
16,7,1750,56,1
13,7,1750,80,1
11,3,750,15,1
4,8,2000,37,1
5,27,6762,60,1
13,5,1250,28,1
12,7,1750,61,1
1,16,4000,51,1
4,18,4709,69,1
2,11,2950,53,1
1,24,6196,61,1
3,6,1500,21,1
4,16,4164,80,1
11,7,1750,65,1
5,8,2000,32,1
8,8,2000,38,1
3,44,11030,90,1
2,15,3785,47,1
2,7,1750,27,1
8,4,1000,12,1
13,2,500,35,1
5,8,2000,39,1
5,11,2750,60,1
12,8,2000,45,1
2,7,1750,43,1
1,15,3950,37,1
4,8,2000,44,1
3,6,1500,22,1
6,1,250,6,1
13,8,2000,49,1
3,7,1750,27,1
0,13,3262,28,1
15,3,750,20,1
3,16,4000,37,1
7,4,1000,16,1
4,12,3002,34,1
4,11,2899,47,1
5,8,2000,28,1
4,5,1250,13,1
9,17,4250,77,1
9,4,1000,16,1
3,11,2816,59,1
4,4,1000,13,1
11,3,750,20,1
13,4,1000,24,1
3,19,4906,69,1
8,8,2000,50,1
9,5,1250,22,1
9,5,1250,21,1
5,22,5561,30,1
2,7,1750,33,1
15,7,1750,86,1
4,16,4130,83,1
3,7,1750,38,1
17,3,750,22,1
2,18,4660,56,1
1,10,2500,40,1
6,8,2000,49,1
6,11,2750,56,1
18,2,500,18,1
4,12,3061,35,1
4,8,2017,26,1
