Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,class
0.08855219314841789,0.35,0.48,0.5,1.165830019204236e-05,0.690084478389269,0.6865507833553859,0
0.4619230403679476,0.4753051286663495,0.48,0.5,0.5408033191324132,0.7369296746564782,0.725785240384675,0
0.5439737202419102,0.3909080765891914,0.48,0.5,0.5183953544977189,0.7591614296293888,0.7866697672855621,0
0.06,0.67,0.48,0.5,0.0,1.0,0.32,0
0.15372716733148994,0.37089438967875893,0.48,0.5,0.6992162449536896,0.7348704351732492,0.7865122344387763,0
0.2007536086867764,0.35,0.48,0.5,0.27469792128875087,0.7237823060982811,0.7536040261996997,0
0.4889073670282983,0.4612712963775566,0.48,0.5,0.7098895384001452,0.7483385987483151,0.828183733218344,0
0.6205506169266353,0.6110420274077732,0.48,0.5,0.5380389108783029,0.8246461253303043,0.7889635310847615,0
0.3115531122325208,0.5191202935345549,0.48,0.5,0.5573944637493828,0.9165537759538279,0.9331300630800597,0
0.37335258248767367,0.48960138173681783,0.48,0.5,0.5583426686797995,0.43170295001284187,0.46075582211856303,0
0.6164133220433037,0.46025213518792085,0.48,0.5,0.7099986098770571,0.7174264719918165,0.7801303773067624,0
0.83,0.67,1.0,0.5,0.0,1.0,0.99,0
0.83,0.67,0.48,0.5,0.71,1.0,0.99,0
0.83,0.4649236114641007,0.48,0.5,0.0,1.0,0.32,0
0.6392270981679686,0.4673793882566189,0.48,0.5,0.7078079960586839,0.65201987134168,0.6737215664863114,0
0.29807833930650335,0.4593780156501714,0.48,0.5,0.563693252445798,0.8505405556942184,0.8657161255556518,0
0.6573228206156982,0.4353608969015016,0.48,0.5,0.5766918707553815,0.8971550361420993,0.8772983169710079,0
0.45794920649563947,0.5394155495337642,0.48,0.5,0.543705338745438,0.7512201826618383,0.7279816900159843,0
0.06,0.35,0.48,0.5,0.0,0.3900005847710012,0.3201714760171757,0
0.216612541720683,0.3824662218134303,0.48,0.5,0.508892802617302,0.7511898876249873,0.7294884642998029,0
0.2786090751626472,0.4628345358778422,0.48,0.5,0.5622877274519795,0.8997079454501443,0.911777327783417,0
0.5367203483217304,0.6226622418494823,0.48,0.5,0.4773903257353935,0.9523951112996075,0.8960717395331439,0
0.4238000585141924,0.5061203531149472,0.48,0.5,0.45806071101705215,0.8643490084359378,0.8829063101736545,0
0.1671512947205846,0.35,0.48,0.5,0.4767817518840614,0.7538973638703464,0.7853637941206111,0
0.07595616754594595,0.35,0.48,0.5,0.00284355039783597,0.7186202889803617,0.7029680552589784,0
0.17689896639651023,0.35,0.48,0.5,0.1454890298484353,0.7738112438312635,0.8504042094850992,0
0.06,0.67,0.48,0.5,0.0,1.0,0.32,0
0.0604268310315812,0.35,0.48,0.5,0.0,0.5159143946970182,0.5425157284951961,0
0.40708017770801563,0.45167129646345355,0.48,0.5,0.7099499794145218,0.6635824578921854,0.7386456788846856,0
0.83,0.67,0.48,0.5,0.71,1.0,0.99,0
0.83,0.67,0.48,0.5,0.71,1.0,0.99,0
0.06000050319770235,0.35,0.48,0.5,0.0,0.39034579173920253,0.4253184801039621,0
0.2978272234809985,0.39650548056681506,0.48,0.5,0.5030197219437506,0.7230029808456132,0.7380036590370744,0
0.83,0.6699988132353635,0.48,0.5,0.71,0.39,0.32,0
0.5598214723848144,0.45574182531130497,0.48,0.5,0.515594703427337,0.7425478561591735,0.7241372811636015,0
0.09079787034386547,0.35,0.48,0.5,0.45804596288328653,0.757831444382752,0.765764577195024,0
0.40949488174105997,0.4686056776004518,0.48,0.5,0.7099903102217925,0.7220922480483418,0.7297310718103239,0
0.83,0.4467314627052004,0.48,0.5,0.0,1.0,0.32,0
0.83,0.3500040280530268,0.48,0.5,0.6419832777958842,0.4093774627062527,0.5202877155091472,0
0.4911767753492105,0.4099269346595123,0.48,0.5,0.5309543459568277,0.7386843194359859,0.7557388042769111,0
0.7113424641501502,0.3627636950269235,0.48,0.5,0.5048715127680053,0.7618439557045654,0.784770374884996,0
0.4935646930844381,0.4242771936301888,0.48,0.5,0.5914322461021265,0.962541208979303,0.9559817629194401,0
0.5886650780022091,0.49563553565417084,0.48,0.5,0.5079312101340542,0.907962088672166,0.9372592776607869,0
0.5432385486148339,0.5151744838335058,0.48,0.5,0.46900905454643627,0.5481265520625067,0.5319760167501341,0
0.06,0.67,0.48,0.5,0.0,0.39,0.32,0
0.13232028564088466,0.3947606395940732,0.48,0.5,0.6381178131465332,0.8036161098097911,0.8199430657845186,0
