Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,class
0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1,0.07036101043811913,-0.004733227569151723,0.9177116362570685,0.9926521816402344,0.01217664080741064,0.9679508285918825,0.00035401164876811914,-0.01714766183667775,1.0559303009793481,0.01445961296857481,-5.0902874631268074e-05,0.05223750631241414,0.007459088907399801,0.9510258381843086,0.9512000264250551,0
0,0,19,0,124,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,2,0.010282306916813443,0.003309407063156485,0.9924974099485131,0.9994797929288897,1.005131206536409,-0.017482034981179912,-0.00020385183503854277,1.0042945037413218,0.012213687180410528,0.10788308886578213,-6.971492117312369e-05,0.11855777772189004,0.12191157617699425,0.8996530233614672,0.8725791578683919,0
0,0,13,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1,0.06805393199422216,-0.004531047305896827,0.9593743844228978,0.9871935155262375,0.004421611906691405,0.9889098846226099,-0.0006494437322759,-0.01596254123057784,1.0744993517880583,0.007450397432718878,4.539724876011019e-05,0.06004167951772603,0.004818121472290703,0.9541045631789895,1.0011100642945217,0
0,1,13,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1,0.06569495699058538,-0.004862865228354805,0.907974070813506,0.9943225510621826,0.01622873862894711,0.9947985149751832,-0.0001903236626477189,-0.0069612906453705445,1.0186061534465591,0.015049053414265713,-0.0007496443612637527,0.06904263101930452,0.0034517727476244373,0.9530708562952461,1.0119492606475102,0
0,0,13,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.14597950653367897,0.0012523244141656564,0.9313827124100986,0.9908777961376385,0.01237254344466886,0.9718740753746813,-0.00019394286821308875,0.0030149258073225407,0.9932217862320728,0.009788421799387815,0.00019853838933040635,0.19966138115932638,0.00640526791937773,0.7931222463280041,0.9895341654178218,0
0,1,18,0,126,181,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.001202001635666936,-0.0004295103544916046,0.9963718310644069,0.9950772559803996,0.9984592757085949,-0.013177121743652407,-6.571706384132189e-05,1.0049861019018997,0.01592509392170534,0.03321849093254772,0.00010802194839518366,0.06159767376731297,0.06898696532183489,0.9338676156237881,0.9490580568699617,0
0,1,16,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0.0008460554220464701,-0.0017350893414662632,0.13944172657433093,-0.05581877276907991,0.9641403194729846,0.049230140387512875,0.00016698601464895766,0.996784930286954,0.05940727736458267,0.16156046103478822,-0.0007782841304746223,0.05044827393561419,-0.00283249700484111,0.3432622164439771,1.0156894680940276,0
0,0,19,0,125,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,0.005567606051134947,0.0035170183078834256,0.9985551063879102,0.9956279535708804,1.0118297817289732,-0.019999432547018355,-0.00012099358483129983,1.0070501564311485,0.020304561344914707,0.04038067294532716,-2.9312252676282424e-05,0.05542825098420722,0.0705584469638297,0.9342879901120675,0.937185904878047,0
0,0,12,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,1,0.07627656605870661,-0.0045587594804522005,0.9369643819829734,0.9948026221068362,0.014553708659704965,0.964110991589873,-0.00027832602462309617,-0.008421505336776379,0.9744132567164974,0.011660818213310897,-0.0003083934352149975,0.041333119145465745,-0.0012271165757062484,0.9561268730393755,1.0059234767221021,0
0,1,19,1,126,178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0018288310512333192,0.0004708702423291704,0.9970437877491113,0.9987170502991027,1.0091832120089113,-0.017020512674350802,-0.00023758674995112515,1.0046599637556048,0.008005681556299998,0.06895443676081216,-0.00013701087715424102,0.05862382843212726,0.09011675259244915,0.9352168794860972,0.9230799042102094,0
