Attr0,Attr1,Attr2,Attr3,class
0,1,903,37,0
22,0,670,16,0
0,4,3456,-6,1
0,2,3341,-6,0
0,3,0,6,0
1,1,728,29,1
17,0,2107,73,0
7,0,1090,27,0
0,0,239,0,0
0,0,1843,82,0
1,2,3076,55,0
11,0,294,48,0
15,2,554,8,0
9,3,948,47,1
2,0,1388,10,0
19,2,584,22,0
0,1,2342,24,0
13,0,2366,3,0
0,2,738,13,0
0,0,2761,26,0
16,1,2187,20,0
14,1,4021,1,1
0,-1,948,88,0
0,-1,3308,68,0
0,0,675,62,0
0,2,1109,3,1
0,0,566,77,0
10,0,192,75,0
9,0,259,45,0
0,2,1251,77,1
18,0,1427,7,0
0,5,1199,62,0
14,0,1287,34,0
1,5,929,16,0
19,1,2134,34,0
9,0,342,65,0
0,10,204,-14,0
0,2,1221,64,0
15,0,858,22,0
0,1,1739,17,0
0,5,517,17,0
1,5,741,28,0
0,0,624,-7,0
2,0,1855,93,0
17,2,663,10,0
7,3,4820,58,1
0,0,1195,63,1
0,1,362,46,0
17,0,1968,33,0
4,2,5742,20,1
3,1,-131,24,0
0,0,1259,58,0
1,0,74,97,0
0,6,1180,42,1
18,2,1736,59,0
0,1,1302,89,1
19,2,1078,54,0
8,0,2175,37,0
0,0,1040,20,0
0,0,3752,76,0
0,1,1964,56,0
17,0,3133,60,0
8,2,3237,41,0
0,1,1241,35,0
1,1,2179,74,1
14,0,1111,96,1
16,0,297,-5,0
0,0,1158,85,1
17,0,476,55,0
0,3,964,30,1
1,1,2851,5,1
0,0,917,32,0
0,3,709,16,0
1,1,2154,80,0
1,2,820,18,0
0,4,5980,32,1
14,1,1200,55,0
16,3,651,34,0
22,0,636,26,0
0,0,855,2,0
0,3,3594,70,0
2,0,3388,33,0
3,0,733,31,0
20,6,959,37,0
14,0,281,33,0
8,0,1224,77,1
0,0,362,32,0
-2,2,636,4,0
-1,0,606,59,0
1,0,4702,40,1
5,0,3457,54,0
0,1,2369,53,1
1,8,51,49,0
15,0,1248,27,1
2,0,679,74,1
0,0,871,20,1
22,0,1010,71,0
8,6,3102,70,0
2,0,1521,22,0
0,1,376,38,0
6,0,1126,35,0
14,0,1297,68,1
6,0,1047,86,0
14,3,1028,17,0
1,1,1143,31,0
0,0,384,6,0
0,0,258,27,0
16,0,1138,16,0
14,0,1065,65,0
0,0,4908,10,1
13,0,877,33,0
1,1,223,32,0
2,0,1889,27,0
0,6,442,-1,0
0,1,1753,96,0
5,0,4491,31,0
0,2,845,48,0
1,2,757,-5,0
15,0,1187,60,1
0,1,1070,4,0
0,4,1063,51,0
0,0,2842,67,0
22,4,113,-5,0
2,0,5746,16,0
4,0,1342,97,0
14,0,1106,90,0
0,0,936,27,0
0,5,1020,61,1
0,2,374,89,0
1,0,893,32,0
15,1,1358,9,1
0,2,2215,71,0
0,2,362,17,0
0,0,1265,-3,0
0,2,378,21,0
5,1,671,88,0
2,0,1169,66,0
2,4,777,55,0
0,2,257,79,0
0,2,168,48,1
0,2,709,12,0
0,2,964,8,1
8,0,968,36,0
3,0,862,60,0
0,7,1782,82,0
0,0,2423,47,0
11,2,781,36,0
0,0,1171,4,0
6,3,1215,69,0
0,0,826,76,0
0,5,737,78,0
8,0,1355,10,0
0,0,838,16,0
5,6,892,45,0
6,1,552,51,0
0,0,2761,85,1
0,2,692,-4,1
10,0,690,85,0
0,5,955,79,0
0,1,1056,59,0
0,1,1729,23,1
5,1,293,-10,0
0,2,2289,53,0
17,1,756,17,0
10,1,-187,18,0
0,2,930,33,1
5,0,196,0,0
1,2,4306,7,0
6,7,681,47,0
1,1,1062,47,0
0,0,829,13,0
0,0,1179,5,0
9,1,2179,3,0
6,1,-40,-4,0
0,0,591,31,0
4,0,986,15,0
1,0,381,65,0
0,0,1493,62,0
-1,0,1133,48,0
0,0,684,50,1
4,0,1179,19,1
1,4,5459,25,0
0,2,780,94,0
1,1,133,42,0
-1,0,2285,33,0
0,0,427,3,0
0,1,1706,6,1
7,3,802,34,0
8,0,3286,10,0
7,5,3229,63,0
-2,0,365,39,1
0,3,1117,31,1
1,0,864,40,0
0,0,1756,33,0
1,0,6149,34,1
0,4,798,16,0
0,0,688,52,0
14,0,576,-6,1
14,0,2300,50,0
0,0,965,65,0
17,6,702,13,0
18,2,0,65,0
1,3,1164,91,0
0,0,667,84,0
0,4,1529,18,1
15,1,693,50,0
0,2,1265,86,1
0,3,3370,33,1
1,0,1549,75,0
0,0,744,30,1
16,0,1270,84,0
8,2,1221,19,0
5,3,2463,85,1
0,0,1736,61,1
14,2,2619,59,0
0,0,2949,6,1
-2,0,1174,3,1
0,2,177,48,0
0,2,1014,31,1
1,1,687,-5,1
0,4,1045,73,0
6,1,1933,34,0
14,6,960,0,0
0,0,1134,23,1
0,6,1204,17,1
17,0,564,30,0
15,4,5361,10,0
0,0,193,74,1
0,0,1367,23,0
9,1,373,24,0
4,3,853,8,0
15,0,1134,23,0
16,10,591,45,0
0,1,2604,27,0
1,0,975,42,0
6,2,813,27,1
8,2,1106,74,0
0,1,743,72,1
1,-1,617,58,0
1,0,1139,22,0
0,1,1339,55,0
5,2,3050,78,0
7,3,960,73,0
-2,0,775,11,0
0,0,945,92,1
-2,0,432,59,0
7,2,787,65,0
0,2,4766,21,1
0,5,1840,61,0
2,0,2652,29,0
6,1,1389,47,0
0,0,1509,43,0
1,1,1103,74,1
3,0,713,3,0
21,1,178,18,0
0,0,689,58,0
0,5,770,24,0
0,2,2989,21,0
13,2,1101,49,0
8,0,2191,97,0
0,0,738,57,0
2,0,6228,8,1
0,0,5922,34,0
14,0,1108,15,0
0,2,1806,-3,0
0,0,261,21,0
0,1,1264,108,1
2,6,250,41,0
8,2,5,-7,0
1,2,701,4,1
0,0,537,35,0
0,2,615,26,0
0,5,220,2,0
0,0,699,2,0
8,1,981,24,1
15,0,1297,53,0
3,0,677,71,1
0,2,1215,12,0
0,3,1160,85,0
8,4,428,4,0
14,5,1609,65,0
9,0,2706,70,0
12,2,1117,99,0
17,0,4615,14,0
1,4,599,35,0
-1,1,724,26,0
0,0,616,61,0
16,0,453,59,0
0,0,463,8,0
19,5,5507,27,0
15,0,5631,95,1
0,1,1015,19,0
0,0,4125,44,1
15,4,564,2,0
11,0,2335,74,0
0,0,1270,104,0
0,0,491,11,0
0,0,2538,57,0
0,5,1031,33,0
0,2,554,52,0
1,0,1029,25,0
1,7,673,10,0
15,0,1223,30,0
16,0,148,41,0
21,0,987,59,0
0,0,1127,28,0
7,3,817,57,0
2,2,282,-2,0
15,-1,1188,78,0
0,7,1215,-12,0
7,0,2620,27,0
0,3,1283,21,1
0,2,859,66,0
8,3,218,40,0
18,0,1395,24,0
0,4,1173,40,1
1,0,907,-6,0
0,1,3,49,0
-3,2,1306,91,0
4,0,993,9,0
9,2,774,38,0
14,0,1779,6,1
0,0,578,8,1
1,1,850,18,1
18,0,2195,8,0
7,0,894,26,0
0,1,903,-1,0
0,0,761,82,1
1,1,705,12,0
1,2,2944,106,1
9,1,2264,21,0
-1,0,2576,15,1
19,0,438,81,0
6,2,-20,30,1
0,3,797,10,0
2,0,743,15,1
