Attr0,Attr1,Attr2,Attr3,Attr4,Attr6,Attr7,Attr9,Attr10,Attr11,Attr12,class
-0.08282698284252513,8.77649806976206,0.9375016789457155,-1.939983029382441,-0.07701236167185804,1.0990902415443384,0.2296263489983027,0.40056645465846974,-0.430806458409184,-0.2538448987222177,-0.8125917924503732,1
-0.06922549757550883,3.265679015317957,-0.007165366028819132,-2.6962800256582664,2.0979319162001406,1.123647295194821,-0.16862315609227602,0.40145419059945375,-0.03888865075998982,-1.2060267869099175,0.10075470530278907,0
0.8341691504214064,7.7950347518711816,-0.0025301322015094507,-3.812376902664144,-0.4808552347345175,1.1042302688506358,0.6088125903572859,-0.21091954240694283,-0.008967942905316217,-0.10716144827209395,0.27730363567993044,0
-0.05401239692371715,2.420617451371127,0.9199888383464323,-4.256981182563529,-0.03923624690790231,1.0788082968666897,0.3286822659746722,0.44212275662093314,0.1920092985565079,-0.30264647259282396,-0.6559264254759882,0
0.8190360396627308,7.922997388550832,0.9616130276288106,-3.982946719234542,-0.019324925716849323,1.0987921675559151,0.23744539577463927,0.30019103867808467,-0.28461162889853353,-1.2259867580232824,-0.8043153021657836,0
-0.06574071729986529,0.9348255499471381,0.9079767433204107,-2.9606007056275216,-0.37555788640529975,1.075435952612805,-0.053436153295176425,-0.5714340712294164,-0.5489169722973988,-0.29077375133021555,0.27327385174970475,0
-0.07595795978033305,1.9002706677370562,0.9864703561573267,-4.230914639532576,-0.31962545525386543,1.1789750495946159,-0.14434345710734237,0.3855399964224257,0.15552894812789658,-1.276616700182009,0.05932063227259893,0
0.7989958573138208,8.126435458284964,0.8903097533472207,-2.348304375798189,0.20467017095000917,1.056111392353293,0.1270164540951087,-0.5521943743314935,-0.22208194111472868,-0.48557541322400377,0.35890875028087404,0
0.9143708522492676,0.7250548270418951,0.9338174754610864,-3.5532700408820834,-0.26631280859875145,1.0631886380578583,0.2532528926934351,-0.7108560191468293,0.45358782379471024,-1.072212348328251,0.2489191515747862,0
0.8366619588636311,1.7742955064166674,0.9836167630966117,-1.9557448417702443,0.08542996636663863,1.1188476441173418,0.002240378975674473,0.5200389499537403,0.23420448605736427,-0.34554373511620934,0.7092468615457417,0
0.8462580830388129,8.696210993225534,0.9007591126328028,-2.8092922779882312,-0.5078879537634146,1.0073454093600642,0.27067008413022303,0.3560433340180776,-0.09563123322845696,-0.3667810012922939,0.30747567163151585,0
-0.08187992761109335,3.004191567652591,0.9333743519544996,-2.190252879241172,-0.10405649646484247,0.953661524846817,0.7434511812531719,-0.3814848721786913,-0.18546510919824039,-1.096954046767405,-0.5029457910192701,0
