Attr0,Attr1,Attr2,Attr3,class
4.82,3.02,1.46,0.2,1
4.94,3.36,1.4,0.2,1
5.09,3.2,1.61,0.25,1
4.87,3.26,1.4,0.21,1
4.95,3.26,1.43,0.2,1
4.73,2.96,1.4,0.2,1
4.97,3.42,1.47,0.2,1
4.83,3.01,1.55,0.2,1
4.85,3.0,1.4,0.15,1
4.79,3.0,1.11,0.18,1
4.91,4.19,1.48,0.22,1
5.13,3.52,1.35,0.31,1
5.01,3.15,1.4,0.21,1
5.36,3.22,1.6,0.22,1
5.05,3.04,1.44,0.21,1
5.15,3.21,1.6,0.2,1
4.94,3.17,1.41,0.28,1
4.8,3.52,1.17,0.2,1
4.96,3.06,1.43,0.44,1
4.9,3.24,1.54,0.2,1
4.98,3.0,1.53,0.2,1
4.99,3.14,1.54,0.24,1
5.03,3.4,1.47,0.2,1
5.01,3.16,1.4,0.2,1
4.83,3.07,1.59,0.2,1
4.87,3.06,1.55,0.2,1
5.33,3.31,1.44,0.32,1
5.03,3.46,1.41,0.16,1
5.42,3.93,1.4,0.2,1
4.9,3.06,1.46,0.14,1
5.0,3.14,1.24,0.2,1
5.05,3.03,1.38,0.2,1
4.9,3.1,1.45,0.17,1
4.59,3.0,1.32,0.2,1
4.97,3.06,1.41,0.2,1
4.91,3.17,1.36,0.29,1
